gene_id,locusName,Description,colors,class,gene_metabolite
Manes.01G148800.v8.1,Manes.01G148800,(1 of 3) K18468 - vacuolar protein sorting-associated protein 35 (VPS35),turquoise,NA,gene
Manes.01G148900.v8.1,Manes.01G148900,(1 of 2) PTHR22814:SF155 - HEAVY METAL-ASSOCIATED ISOPRENYLATED PLANT PROTEIN 26,turquoise,NA,gene
Manes.01G149100.v8.1,Manes.01G149100,,turquoise,NA,gene
Manes.01G150000.v8.1,Manes.01G150000,(1 of 2) PTHR22792:SF59 - LA-RELATED PROTEIN 1B-RELATED,brown,NA,gene
Manes.01G150200.v8.1,Manes.01G150200,(1 of 3) PTHR31235:SF67 - PEROXIDASE 64,turquoise,NA,gene
Manes.01G151000.v8.1,Manes.01G151000,(1 of 1) K03006 - DNA-directed RNA polymerase II subunit RPB1 (RPB1; POLR2A),turquoise,NA,gene
Manes.01G151100.v8.1,Manes.01G151100,(1 of 2) PTHR18896//PTHR18896:SF60 - PHOSPHOLIPASE D // PHOSPHOLIPASE D DELTA,turquoise,NA,gene
Manes.01G151200.v8.1,Manes.01G151200,(1 of 6) K12897 - transformer-2 protein (TRA2),turquoise,NA,gene
Manes.01G151600.v8.1,Manes.01G151600,(1 of 1) PTHR11730//PTHR11730:SF55 - AMMONIUM TRANSPORTER // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.01G152300.v8.1,Manes.01G152300,(1 of 1) PTHR13710:SF81 - ATP-DEPENDENT DNA HELICASE Q-LIKE 3,turquoise,NA,gene
Manes.01G152400.v8.1,Manes.01G152400,(1 of 4) PTHR11102//PTHR11102:SF101 - SEL-1-LIKE PROTEIN // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.01G153000.v8.1,Manes.01G153000,(1 of 1) PTHR12161//PTHR12161:SF19 - UNCHARACTERIZED DUF292 // REGULATOR OF VPS4 ACTIVITY IN THE MVB PATHWAY PROTEIN,turquoise,NA,gene
Manes.01G153401.v8.1,Manes.01G153401,(1 of 2) PTHR10426:SF4 - FI18644P1-RELATED,turquoise,NA,gene
Manes.01G153700.v8.1,Manes.01G153700,(1 of 1) KOG4687 - Uncharacterized coiled-coil protein,turquoise,NA,gene
Manes.01G153900.v8.1,Manes.01G153900,(1 of 5) K05868 - cyclin B (CCNB),turquoise,NA,gene
Manes.01G154100.v8.1,Manes.01G154100,(1 of 1) PTHR13734:SF48 - POLYNUCLEOTIDE ADENYLYLTRANSFERASE FAMILY PROTEIN,turquoise,NA,gene
Manes.01G154200.v8.1,Manes.01G154200,(1 of 2) K04523 - ubiquilin (UBQLN; DSK2),turquoise,NA,gene
Manes.01G154900.v8.1,Manes.01G154900,(1 of 2) 4.3.3.7 - 4-hydroxy-tetrahydrodipicolinate synthase / Dihydrodipicolinate synthetase,turquoise,NA,gene
Manes.01G155000.v8.1,Manes.01G155000,(1 of 1) PTHR27001:SF32 - INTERLEUKIN-1 RECEPTOR-ASSOCIATED KINASE 4 PROTEIN-RELATED,turquoise,NA,gene
Manes.01G155200.v8.1,Manes.01G155200,(1 of 3) K12898 - heterogeneous nuclear ribonucleoprotein F/H (HNRNPF_H),turquoise,NA,gene
Manes.01G155500.v8.1,Manes.01G155500,(1 of 2) PTHR21726//PTHR21726:SF37 - PHOSPHATIDYLINOSITOL N-ACETYLGLUCOSAMINYLTRANSFERASE SUBUNIT P  DOWN SYNDROME CRITICAL REGION PROTEIN 5 -RELATED // SUBFAMILY NOT NAMED,brown,NA,gene
Manes.01G155700.v8.1,Manes.01G155700,,turquoise,NA,gene
Manes.01G155800.v8.1,Manes.01G155800,(1 of 1) KOG1290 - Serine/threonine protein kinase,turquoise,NA,gene
Manes.01G155900.v8.1,Manes.01G155900,(1 of 3) PTHR11216//PTHR11216:SF72 - EH DOMAIN // CALCIUM-BINDING EF HAND-CONTAINING PROTEIN,turquoise,NA,gene
Manes.01G156300.v8.1,Manes.01G156300,(1 of 2) PTHR18966:SF222 - GLUTAMATE RECEPTOR 3.1-RELATED,turquoise,NA,gene
Manes.01G156500.v8.1,Manes.01G156500,(1 of 1) K12585 - exosome complex exonuclease DIS3/RRP44 (DIS3; RRP44),turquoise,NA,gene
Manes.01G156600.v8.1,Manes.01G156600,(1 of 2) K07088 - uncharacterized protein (K07088),turquoise,NA,gene
Manes.01G157100.v8.1,Manes.01G157100,(1 of 1) K03264 - translation initiation factor 6 (EIF6),turquoise,NA,gene
Manes.01G157300.v8.1,Manes.01G157300,(1 of 2) K15216 - RNA polymerase I-specific transcription initiation factor RRN3 (RRN3; TIFIA),turquoise,NA,gene
Manes.01G158200.v8.1,Manes.01G158200,(1 of 2) K14457 - 2-acylglycerol O-acyltransferase 2 (MOGAT2; MGAT2),turquoise,NA,gene
Manes.01G158400.v8.1,Manes.01G158400,,turquoise,NA,gene
Manes.01G158500.v8.1,Manes.01G158500,(1 of 1) PTHR10795//PTHR10795:SF382 - PROPROTEIN CONVERTASE SUBTILISIN/KEXIN // SUBFAMILY NOT NAMED,brown,NA,gene
Manes.01G158700.v8.1,Manes.01G158700,(1 of 1) PTHR10209//PTHR10209:SF108 - OXIDOREDUCTASE; 2OG-FE II  OXYGENASE FAMILY PROTEIN // 2-OXOGLUTARATE (2OG) AND FE(II)-DEPENDENT OXYGENASE-LIKE PROTEIN,turquoise,NA,gene
Manes.01G158800.v8.1,Manes.01G158800,(1 of 1) PF09379 - FERM N-terminal domain (FERM_N),turquoise,NA,gene
Manes.01G159200.v8.1,Manes.01G159200,(1 of 2) PTHR19241//PTHR19241:SF271 - ATP-BINDING CASSETTE TRANSPORTER // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.01G159201.v8.1,Manes.01G159201,,brown,NA,gene
Manes.01G159800.v8.1,Manes.01G159800,(1 of 2) PTHR11452//PTHR11452:SF33 - ALPHA-GALACTOSIDASE/ALPHA-N-ACETYLGALACTOSAMINIDASE // SUBFAMILY NOT NAMED,turquoise,carb,gene
Manes.01G159900.v8.1,Manes.01G159900,(1 of 83) PF00149 - Calcineurin-like phosphoesterase (Metallophos),turquoise,NA,gene
Manes.01G160200.v8.1,Manes.01G160200,(1 of 3) K12834 - PHD finger-like domain-containing protein 5A (PHF5A),turquoise,NA,gene
Manes.01G160700.v8.1,Manes.01G160700,(1 of 5) K10257 - omega-3 fatty acid desaturase (delta-15 desaturase) (FAD8; desB),brown,NA,gene
Manes.01G160800.v8.1,Manes.01G160800,(1 of 2) PTHR14493:SF54 - ZINC FINGER CCCH DOMAIN-CONTAINING PROTEIN 66,turquoise,NA,gene
Manes.01G161000.v8.1,Manes.01G161000,(1 of 6) K05857 - phosphatidylinositol phospholipase C; delta (PLCD),brown,NA,gene
Manes.01G161200.v8.1,Manes.01G161200,(1 of 2) PTHR12183:SF16 - PROTEIN ABERRANT POLLEN DEVELOPMENT 1-RELATED,turquoise,NA,gene
Manes.01G161800.v8.1,Manes.01G161800,(1 of 8) K07300 - Ca2+:H+ antiporter (chaA; CAX),brown,NA,gene
Manes.01G162300.v8.1,Manes.01G162300,(1 of 2) 3.2.1.3 - Glucan 1;4-alpha-glucosidase / Lysosomal alpha-glucosidase,turquoise,NA,gene
Manes.01G162500.v8.1,Manes.01G162500,(1 of 1) PTHR11926//PTHR11926:SF374 - GLUCOSYL/GLUCURONOSYL TRANSFERASES // UDP-GLYCOSYLTRANSFERASE 71C4,turquoise,NA,gene
Manes.01G162800.v8.1,Manes.01G162800,(1 of 1) PTHR11236//PTHR11236:SF14 - AMINOBENZOATE/ANTHRANILATE SYNTHASE // ANTHRANILATE SYNTHASE ALPHA SUBUNIT 1; CHLOROPLASTIC-RELATED,turquoise,NA,gene
Manes.01G163000.v8.1,Manes.01G163000,(1 of 1) K02213 - cell division control protein 6 (CDC6),turquoise,NA,gene
Manes.01G163600.v8.1,Manes.01G163600,(1 of 2) 1.14.14.1//1.14.15.3 - Unspecific monooxygenase / Xenobiotic monooxygenase // Alkane 1-monooxygenase / Omega-hydroxylase,turquoise,NA,gene
Manes.01G164300.v8.1,Manes.01G164300,(1 of 2) PTHR23076//PTHR23076:SF70 - METALLOPROTEASE M41 FTSH // ATP-DEPENDENT ZINC METALLOPROTEASE FTSH 7; CHLOROPLASTIC-RELATED,turquoise,NA,gene
Manes.01G164700.v8.1,Manes.01G164700,(1 of 1) PTHR30620//PTHR30620:SF33 - PERIPLASMIC BETA-GLUCOSIDASE-RELATED // BETA-D-GLUCAN EXOHYDROLASE-LIKE PROTEIN-RELATED,turquoise,carb,gene
Manes.01G164800.v8.1,Manes.01G164800,(1 of 8) PTHR24078//PTHR24078:SF261 - DNAJ HOMOLOG SUBFAMILY C MEMBER // DNAJ (HSP40) HOMOLOG; SUBFAMILY A; MEMBER 3A,turquoise,NA,gene
Manes.01G164900.v8.1,Manes.01G164900,(1 of 2) PTHR11709:SF103 - LACCASE-16,brown,NA,gene
Manes.01G165100.v8.1,Manes.01G165100,(1 of 1) PTHR31659//PTHR31659:SF0 - FAMILY NOT NAMED // EMB|CAB61945.1,turquoise,NA,gene
Manes.01G165700.v8.1,Manes.01G165700,(1 of 1) PTHR11902//PTHR11902:SF13 - ENOLASE // CYTOSOLIC ENOLASE 3,turquoise,carb,gene
Manes.01G166100.v8.1,Manes.01G166100,(1 of 4) PTHR11588//PTHR11588:SF114 - TUBULIN // SUBFAMILY NOT NAMED,brown,NA,gene
Manes.01G166400.v8.1,Manes.01G166400,(1 of 3) PTHR23012//PTHR23012:SF83 - MEMBRANE ASSOCIATED RING FINGER // SUBFAMILY NOT NAMED,brown,NA,gene
Manes.01G166500.v8.1,Manes.01G166500,(1 of 1) K03020 - DNA-directed RNA polymerases I and III subunit RPAC2 (RPC19; POLR1D),turquoise,NA,gene
Manes.01G166700.v8.1,Manes.01G166700,(1 of 9) K14500 - BR-signaling kinase (BSK),turquoise,NA,gene
Manes.01G166800.v8.1,Manes.01G166800,(1 of 2) PTHR31390//PTHR31390:SF4 - FAMILY NOT NAMED // GB|AAC95187.1,turquoise,NA,gene
Manes.01G169300.v8.1,Manes.01G169300,(1 of 1) K13171 - serine/arginine repetitive matrix protein 1 (SRRM1; SRM160),turquoise,NA,gene
Manes.01G169400.v8.1,Manes.01G169400,(1 of 2) K03122 - transcription initiation factor TFIIA large subunit (TFIIA1; GTF2A1; TOA1),turquoise,NA,gene
Manes.01G169900.v8.1,Manes.01G169900,(1 of 1) PTHR12815//PTHR12815:SF18 - SORTING AND ASSEMBLY MACHINERY  SAM50  PROTEIN // PROTEIN TOC75-3; CHLOROPLASTIC-RELATED,turquoise,NA,gene
Manes.01G170000.v8.1,Manes.01G170000,(1 of 321) PF00249 - Myb-like DNA-binding domain (Myb_DNA-binding),brown,NA,gene
Manes.01G170600.v8.1,Manes.01G170600,(1 of 2) PTHR11709//PTHR11709:SF78 - MULTI-COPPER OXIDASE // SUBFAMILY NOT NAMED,brown,NA,gene
Manes.01G171100.v8.1,Manes.01G171100,(1 of 1) PTHR12714:SF11 - C-TERMINAL S-ISOPRENYLCYSTEINE CARBOXYL O-METHYLTRANSFERASE,turquoise,NA,gene
Manes.01G171200.v8.1,Manes.01G171200,(1 of 2) K08956 - AFG3 family protein [EC:3.4.24.-] (AFG3),turquoise,NA,gene
Manes.01G171300.v8.1,Manes.01G171300,(1 of 2) PTHR12725//PTHR12725:SF68 - HALOACID DEHALOGENASE-LIKE HYDROLASE // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.01G171400.v8.1,Manes.01G171400,(1 of 5) K07025 - putative hydrolase of the HAD superfamily (K07025),turquoise,NA,gene
Manes.01G172400.v8.1,Manes.01G172400,(1 of 1) PTHR12906//PTHR12906:SF0 - PROTEIN C20ORF24  RAB5-INTERACTING PROTEIN // PROTEIN F44E7.9,turquoise,NA,gene
Manes.01G172500.v8.1,Manes.01G172500,(1 of 2) PTHR22936//PTHR22936:SF25 - RHOMBOID-RELATED // PROTEIN RHOMBOID-LIKE 1,brown,NA,gene
Manes.01G172700.v8.1,Manes.01G172700,(1 of 5) PTHR31867//PTHR31867:SF9 - FAMILY NOT NAMED // EXPANSIN-A6,brown,NA,gene
Manes.01G172900.v8.1,Manes.01G172900,(1 of 1) PTHR24015:SF730 - PPR REPEAT DOMAIN-CONTAINING PROTEIN,turquoise,NA,gene
Manes.01G173100.v8.1,Manes.01G173100,(1 of 3) PTHR12553//PTHR12553:SF47 - RIBONUCLEASE Z // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.01G173700.v8.1,Manes.01G173700,(1 of 2) PTHR32227//PTHR32227:SF62 - FAMILY NOT NAMED // GLUCOSIDASE-LIKE PROTEIN,turquoise,carb,gene
Manes.01G173800.v8.1,Manes.01G173800,(1 of 2) PTHR31437:SF1 - PROTEIN SREK1IP1,turquoise,NA,gene
Manes.01G174400.v8.1,Manes.01G174400,(1 of 9) PF01439 - Metallothionein (Metallothio_2),brown,NA,gene
Manes.01G175000.v8.1,Manes.01G175000,(1 of 2) K12176 - COP9 signalosome complex subunit 2 (COPS2; CSN2; TRIP15),turquoise,NA,gene
Manes.01G175100.v8.1,Manes.01G175100,(1 of 2) PTHR24343:SF189 - CBL-INTERACTING SERINE/THREONINE-PROTEIN KINASE 3,turquoise,NA,gene
Manes.01G175500.v8.1,Manes.01G175500,(1 of 2) PTHR31268//PTHR31268:SF5 - FAMILY NOT NAMED // GALACTINOL--SUCROSE GALACTOSYLTRANSFERASE 6-RELATED,turquoise,carb,gene
Manes.01G175600.v8.1,Manes.01G175600,(1 of 2) K08913 - light-harvesting complex II chlorophyll a/b binding protein 2 (LHCB2),turquoise,NA,gene
Manes.01G175900.v8.1,Manes.01G175900,(1 of 2) PTHR10641//PTHR10641:SF540 - MYB-LIKE DNA-BINDING PROTEIN MYB // MYB TRANSCRIPTION FACTOR,turquoise,NA,gene
Manes.01G177800.v8.1,Manes.01G177800,(1 of 3) 4.1.3.4 - Hydroxymethylglutaryl-CoA lyase / HMG-CoA lyase,turquoise,NA,gene
Manes.01G177900.v8.1,Manes.01G177900,,turquoise,NA,gene
Manes.01G178000.v8.1,Manes.01G178000,(1 of 1) K13083 - flavonoid 3';5'-hydroxylase (CYP75A),turquoise,NA,gene
Manes.01G178100.v8.1,Manes.01G178100,(1 of 33) K13412 - calcium-dependent protein kinase (CPK),turquoise,NA,gene
Manes.01G178300.v8.1,Manes.01G178300,,turquoise,NA,gene
Manes.01G178500.v8.1,Manes.01G178500,(1 of 6) 3.1.1.4 - Phospholipase A(2) / Phospholipase A2,brown,NA,gene
Manes.01G178700.v8.1,Manes.01G178700,,brown,NA,gene
Manes.01G178800.v8.1,Manes.01G178800,,turquoise,NA,gene
Manes.01G179000.v8.1,Manes.01G179000,(1 of 108) PF00168 - C2 domain (C2),turquoise,NA,gene
Manes.01G179100.v8.1,Manes.01G179100,(1 of 38) PF01535//PF12854//PF13041 - PPR repeat (PPR) // PPR repeat (PPR_1) // PPR repeat family (PPR_2),turquoise,NA,gene
Manes.01G179300.v8.1,Manes.01G179300,(1 of 207) PF01535//PF13041 - PPR repeat (PPR) // PPR repeat family (PPR_2),turquoise,NA,gene
Manes.01G180000.v8.1,Manes.01G180000,(1 of 45) KOG1493 - Anaphase-promoting complex (APC); subunit 11,turquoise,NA,gene
Manes.01G180400.v8.1,Manes.01G180400,(1 of 207) PF01535//PF13041 - PPR repeat (PPR) // PPR repeat family (PPR_2),turquoise,NA,gene
Manes.01G180600.v8.1,Manes.01G180600,(1 of 1) PF00431 - CUB domain (CUB),turquoise,NA,gene
Manes.01G181400.v8.1,Manes.01G181400,,turquoise,NA,gene
Manes.01G181500.v8.1,Manes.01G181500,(1 of 11) KOG2922 - Uncharacterized conserved protein,turquoise,NA,gene
Manes.01G181800.v8.1,Manes.01G181800,(1 of 2) K11367 - chromodomain-helicase-DNA-binding protein 1 [EC:3.6.4.12] (CHD1),turquoise,NA,gene
Manes.01G182101.v8.1,Manes.01G182101,(1 of 1) K13206 - coiled-coil domain-containing protein 55 (CCDC55),turquoise,NA,gene
Manes.01G182300.v8.1,Manes.01G182300,(1 of 1) PTHR10366//PTHR10366:SF384//PTHR15020//PTHR15020:SF11 - NAD DEPENDENT EPIMERASE/DEHYDRATASE // NAD(P)-BINDING ROSSMANN-FOLD SUPERFAMILY PROTEIN // FLAVIN REDUCTASE-RELATED // UPF0659 PROTEIN YMR090W,turquoise,NA,gene
Manes.01G182601.v8.1,Manes.01G182601,(1 of 15) PF08268 - F-box associated domain (FBA_3),turquoise,NA,gene
Manes.01G182900.v8.1,Manes.01G182900,(1 of 1) K14845 - RAT1-interacting protein (RAI1; DOM3Z),turquoise,NA,gene
Manes.01G183800.v8.1,Manes.01G183800,(1 of 2) PTHR32295//PTHR32295:SF33 - FAMILY NOT NAMED // PROTEIN IQ-DOMAIN 21,turquoise,NA,gene
Manes.01G183900.v8.1,Manes.01G183900,(1 of 5) 5.3.3.17 - Trans-2;3-dihydro-3-hydroxyanthranilate isomerase,turquoise,NA,gene
Manes.01G184000.v8.1,Manes.01G184000,(1 of 3) K00703 - starch synthase (E2.4.1.21; glgA),turquoise,carb,gene
Manes.01G184100.v8.1,Manes.01G184100,(1 of 2) PTHR21136:SF93 - VESICLE-ASSOCIATED MEMBRANE PROTEIN-LIKE PROTEIN,turquoise,NA,gene
Manes.01G184200.v8.1,Manes.01G184200,,turquoise,NA,gene
Manes.01G184800.v8.1,Manes.01G184800,(1 of 3) PTHR10460:SF10 - PROTEIN ABIL2-RELATED,turquoise,NA,gene
Manes.01G185200.v8.1,Manes.01G185200,(1 of 4) K01510 - apyrase (ENTPD1_3_8),turquoise,NA,gene
Manes.01G185800.v8.1,Manes.01G185800,(1 of 1) PTHR10759//PTHR10759:SF9 - 60S RIBOSOMAL PROTEIN L34 // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.01G185700.v8.1,Manes.01G185700,(1 of 1) PTHR31576:SF2 - TATA BOX-BINDING PROTEIN-ASSOCIATED FACTOR RNA POLYMERASE I SUBUNIT B,turquoise,NA,gene
Manes.01G186200.v8.1,Manes.01G186200,(1 of 1) PTHR10108//PTHR10108:SF859 - METHYLTRANSFERASE // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.01G186300.v8.1,Manes.01G186300,(1 of 3) PTHR33781:SF4 - PROTEIN PHYTOCHROME KINASE SUBSTRATE 1-RELATED,turquoise,NA,gene
Manes.01G186400.v8.1,Manes.01G186400,(1 of 4) 1.14.13.169 - Transferred entry: 1.14.18.5,turquoise,NA,gene
Manes.01G186500.v8.1,Manes.01G186500,(1 of 1) K02608 - origin recognition complex subunit 6 (ORC6),turquoise,NA,gene
Manes.01G187100.v8.1,Manes.01G187100,(1 of 2) PTHR12300//PTHR12300:SF51 - HVA22-LIKE PROTEINS // HVA22-LIKE PROTEIN C,turquoise,NA,gene
Manes.01G187200.v8.1,Manes.01G187200,(1 of 1) PTHR22870//PTHR22870:SF187 - REGULATOR OF CHROMOSOME CONDENSATION // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.01G187800.v8.1,Manes.01G187800,(1 of 259) PF00076 - RNA recognition motif. (a.k.a. RRM; RBD; or RNP domain) (RRM_1),turquoise,NA,gene
Manes.01G187900.v8.1,Manes.01G187900,(1 of 2) PTHR24326//PTHR24326:SF176 - FAMILY NOT NAMED // HOMEOBOX-LEUCINE ZIPPER PROTEIN ATHB-13-RELATED,turquoise,NA,gene
Manes.01G189500.v8.1,Manes.01G189500,(1 of 5) PF07889 - Protein of unknown function (DUF1664) (DUF1664),turquoise,NA,gene
Manes.01G190700.v8.1,Manes.01G190700,(1 of 5) PTHR11654//PTHR11654:SF98 - OLIGOPEPTIDE TRANSPORTER-RELATED // PROTEIN NRT1/ PTR FAMILY 4.5-RELATED,brown,NA,gene
Manes.01G190800.v8.1,Manes.01G190800,(1 of 5) PTHR11654:SF98 - PROTEIN NRT1/ PTR FAMILY 4.5-RELATED,turquoise,NA,gene
Manes.01G191300.v8.1,Manes.01G191300,(1 of 5) PTHR11654//PTHR11654:SF98 - OLIGOPEPTIDE TRANSPORTER-RELATED // PROTEIN NRT1/ PTR FAMILY 4.5-RELATED,brown,NA,gene
Manes.01G191800.v8.1,Manes.01G191800,(1 of 1) PTHR10343//PTHR10343:SF47 - 5'-AMP-ACTIVATED PROTEIN KINASE ; BETA SUBUNIT // 5'-AMP-ACTIVATED PROTEIN KINASE-LIKE PROTEIN,turquoise,NA,gene
Manes.01G192000.v8.1,Manes.01G192000,(1 of 2) PTHR37736:SF1 - GENOMIC DNA; CHROMOSOME 3; P1 CLONE:MSD24,turquoise,NA,gene
Manes.01G192200.v8.1,Manes.01G192200,(1 of 2) PTHR24078:SF317 - DNAJ HEAT SHOCK PROTEIN-RELATED,turquoise,NA,gene
Manes.01G193500.v8.1,Manes.01G193500,(1 of 2) PTHR24092:SF85 - PHOSPHOLIPID-TRANSPORTING ATPASE 3,turquoise,NA,gene
Manes.01G193700.v8.1,Manes.01G193700,(1 of 2) PTHR11668//PTHR11668:SF257 - SERINE/THREONINE PROTEIN PHOSPHATASE // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.01G194000.v8.1,Manes.01G194000,(1 of 4) PTHR12374:SF26 - F25A4.19 PROTEIN,turquoise,NA,gene
Manes.01G194300.v8.1,Manes.01G194300,(1 of 2) PTHR31355//PTHR31355:SF3 - FAMILY NOT NAMED // ARM REPEAT SUPERFAMILY PROTEIN-RELATED,brown,NA,gene
Manes.01G194800.v8.1,Manes.01G194800,(1 of 1) PTHR31238:SF5 - GERMIN-LIKE PROTEIN SUBFAMILY 1 MEMBER 1,brown,NA,gene
Manes.01G195000.v8.1,Manes.01G195000,(1 of 2) PTHR23213//PTHR23213:SF239 - FORMIN-RELATED // FORMIN-LIKE PROTEIN 4-RELATED,turquoise,NA,gene
Manes.01G195400.v8.1,Manes.01G195400,,turquoise,NA,gene
Manes.01G195775.v8.1,Manes.01G195775,(1 of 4) PTHR22844//PTHR22844:SF159 - F-BOX AND WD40 DOMAIN PROTEIN // F3I6.5 PROTEIN,turquoise,NA,gene
Manes.01G195800.v8.1,Manes.01G195800,(1 of 10) PF00536 - SAM domain (Sterile alpha motif) (SAM_1),turquoise,NA,gene
Manes.01G196000.v8.1,Manes.01G196000,,brown,NA,gene
Manes.01G196900.v8.1,Manes.01G196900,(1 of 2) PTHR10177:SF206 - CYCLIN-D1-1,turquoise,NA,gene
Manes.01G197800.v8.1,Manes.01G197800,(1 of 62) PF00892 - EamA-like transporter family (EamA),brown,NA,gene
Manes.01G198900.v8.1,Manes.01G198900,(1 of 4) PTHR10788//PTHR10788:SF14 - TREHALOSE-6-PHOSPHATE SYNTHASE // ALPHA;ALPHA-TREHALOSE-PHOSPHATE SYNTHASE [UDP-FORMING] 10-RELATED,turquoise,carb,gene
Manes.01G200200.v8.1,Manes.01G200200,(1 of 1) K03593 - ATP-binding protein involved in chromosome partitioning (mrp; NUBPL),turquoise,NA,gene
Manes.01G200300.v8.1,Manes.01G200300,(1 of 1) PTHR10584:SF184 - RIBOKINASE,turquoise,NA,gene
Manes.01G200800.v8.1,Manes.01G200800,(1 of 3) PTHR31282:SF12 - WRKY TRANSCRIPTION FACTOR 39-RELATED,turquoise,NA,gene
Manes.01G201000.v8.1,Manes.01G201000,(1 of 1) PTHR22950//PTHR22950:SF279 - AMINO ACID TRANSPORTER // SUBFAMILY NOT NAMED,turquoise,NA,gene
Manes.01G202700.v8.1,Manes.01G202700,(1 of 15) PF04720 - PDDEXK-like family of unknown function (PDDEXK_6),turquoise,NA,gene
Manes.01G202800.v8.1,Manes.01G202800,(1 of 2) PTHR23430//PTHR23430:SF76 - HISTONE H2A // HISTONE H2A VARIANT 1-RELATED,turquoise,NA,gene
Manes.01G203400.v8.1,Manes.01G203400,(1 of 1) PTHR11071//PTHR11071:SF297 - PEPTIDYL-PROLYL CIS-TRANS ISOMERASE // CYCLOPHILIN-LIKE PEPTIDYL-PROLYL CIS-TRANS ISOMERASE FAMILY PROTEIN,turquoise,NA,gene
Manes.01G204100.v8.1,Manes.01G204100,(1 of 2) PTHR10593:SF20 - INDETERMINATE-DOMAIN 12 PROTEIN,turquoise,NA,gene
Manes.01G204300.v8.1,Manes.01G204300,(1 of 1) K17505 - protein phosphatase 1K [EC:3.1.3.16] (PPM1K; PP2CM),turquoise,NA,gene
Manes.01G204400.v8.1,Manes.01G204400,(1 of 1) PF00515//PF13371 - Tetratricopeptide repeat (TPR_1) // Tetratricopeptide repeat (TPR_9),turquoise,NA,gene
Manes.01G205100.v8.1,Manes.01G205100,(1 of 2) 2.1.1.10//2.1.1.280 - Homocysteine S-methyltransferase // Selenocysteine Se-methyltransferase,turquoise,NA,gene
Manes.01G205200.v8.1,Manes.01G205200,(1 of 1) K08851 - TP53 regulating kinase and related kinases [EC:2.7.11.1] (TP53RK; PRPK; BUD32),turquoise,NA,gene
Manes.01G205600.v8.1,Manes.01G205600,(1 of 56) PF14368 - Probable lipid transfer (LTP_2),turquoise,NA,gene
Manes.01G206200.v8.1,Manes.01G206200,(1 of 3) K14004 - protein transport protein SEC13 (SEC13),turquoise,NA,gene
Manes.01G206700.v8.1,Manes.01G206700,(1 of 3) PTHR24098//PTHR24098:SF9 - FAMILY NOT NAMED // ACYL-COA N-ACYLTRANSFERASE DOMAIN-CONTAINING PROTEIN-RELATED,turquoise,NA,gene
Manes.01G207000.v8.1,Manes.01G207000,(1 of 2) K14963 - COMPASS component SWD3 (WDR5; SWD3; CPS30),turquoise,NA,gene
Manes.01G207200.v8.1,Manes.01G207200,(1 of 1) K17972 - N-terminal acetyltransferase B complex catalytic subunit [EC:2.3.1.88] (NAA20; NAT3),turquoise,NA,gene
Manes.01G207400.v8.1,Manes.01G207400,(1 of 2) PTHR32241//PTHR32241:SF5 - FAMILY NOT NAMED // INACTIVE PATATIN-LIKE PROTEIN 9-RELATED,turquoise,NA,gene
Manes.01G207700.v8.1,Manes.01G207700,,turquoise,NA,gene
Manes.01G207900.v8.1,Manes.01G207900,(1 of 12) PF11250 - Fantastic Four meristem regulator (FAF),turquoise,NA,gene
Manes.01G208001.v8.1,Manes.01G208001,(1 of 4) K07870 - Ras homolog gene family; member T1 (RHOT1; ARHT1),turquoise,NA,gene
Manes.01G208200.v8.1,Manes.01G208200,,turquoise,NA,gene
Manes.01G208300.v8.1,Manes.01G208300,(1 of 1) PTHR15681//PTHR15681:SF1 - FAMILY NOT NAMED // MAD2L1-BINDING PROTEIN,turquoise,NA,gene
Manes.01G208500.v8.1,Manes.01G208500,(1 of 8) PF13515 - Fusaric acid resistance protein-like (FUSC_2),turquoise,NA,gene
Manes.01G208600.v8.1,Manes.01G208600,(1 of 4) PTHR32285//PTHR32285:SF65 - FAMILY NOT NAMED // PROTEIN TRICHOME BIREFRINGENCE-LIKE 10-RELATED,turquoise,NA,gene
Manes.01G209400.v8.1,Manes.01G209400,(1 of 3) PTHR12064//PTHR12064:SF32 - ANCIENT CONSERVED DOMAIN PROTEIN-RELATED // SUBFAMILY NOT NAMED,brown,NA,gene
Manes.01G209500.v8.1,Manes.01G209500,,turquoise,NA,gene
Manes.01G209750.v8.1,Manes.01G209750,(1 of 3) PF00855//PF04818 - PWWP domain (PWWP) // RNA polymerase II-binding domain. (CTD_bind),turquoise,NA,gene
Manes.01G210000.v8.1,Manes.01G210000,(1 of 1) PTHR37219//PTHR37219:SF1 - FAMILY NOT NAMED // PROTEIN PALE CRESS; CHLOROPLASTIC,turquoise,NA,gene
Manes.01G210100.v8.1,Manes.01G210100,(1 of 2) PTHR33739//PTHR33739:SF4 - FAMILY NOT NAMED // MEDIATOR OF RNA POLYMERASE II TRANSCRIPTION SUBUNIT 33B,turquoise,NA,gene
