"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","locusName","Pathways","Pathways_Desc","GODescription","class","Description","GO","KOG","KO","Pfam","Panther","Best-hit-arabi-defline"
"3291","Manes.09G165200.v8.1",83.390401683673,-0.0938233380628703,0.0284800606866138,-3.2943517605273,0.00098648962526836,0.00612266923223108,"Manes.09G165200","","","",NA,"(1 of 2) PTHR34661//PTHR34661:SF3 - FAMILY NOT NAMED // ALPHA-CRYSTALLIN DOMAIN OF HEAT SHOCK PROTEIN-CONTAINING PROTEIN","","","","","PTHR34661 PTHR34661:SF3","HSP20-like chaperones superfamily protein"
"3292","Manes.18G017800.v8.1",124.53115957516,-0.0663304566158474,0.0201347576742702,-3.29432604498687,0.000986579888032537,0.00612266923223108,"Manes.18G017800","","","calcium ion binding; protein binding",NA,"(1 of 2) PTHR23083//PTHR23083:SF380 - TETRATRICOPEPTIDE REPEAT PROTEIN, TPR // SUBFAMILY NOT NAMED","GO:0005509 GO:0005515","","","PF13371 PF13414","PTHR23083 PTHR23083:SF380","Calcium-binding tetratricopeptide family protein"
"3293","Manes.12G141400.v8.1",171.194818241991,-0.0718495482506472,0.0218129723115013,-3.29389077401263,0.00098810887038468,0.00613029584632828,"Manes.12G141400","","","",NA,"","","","","","PTHR35322","CPR5 protein, putative"
"3294","Manes.10G052850.v8.1",858.666873570571,0.195507411072688,0.0593565458814022,3.29378012432399,0.000988497900672307,0.0061306223026307,"Manes.10G052850","","","",NA,"","","","","","",""
"3295","Manes.17G075600.v8.1",0.883921766419436,-0.706704975515143,0.214562308234381,-3.2937051308339,0.00098876164890691,0.0061306223026307,"Manes.17G075600","","","",NA,"(1 of 1) PTHR10641//PTHR10641:SF507 - MYB-LIKE DNA-BINDING PROTEIN MYB // SUBFAMILY NOT NAMED","","KOG0048","K09422","PF00249","PTHR10641 PTHR10641:SF507",""
"3296","Manes.11G150100.v8.1",56.7060228086515,-0.14241749298949,0.0432428612945539,-3.2934336148433,0.000989717101726371,0.00613468458381971,"Manes.11G150100","","","",NA,"","","","","","PTHR37230",""
"3297","Manes.07G062220.v8.1",67.9135746577889,0.336119030594946,0.102064913699403,3.29318879928579,0.000990579329693028,0.00613816672903505,"Manes.07G062220","","","ADP binding",NA,"(1 of 70) PTHR23155//PTHR23155:SF554 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED","GO:0043531","KOG4658","","PF00931","PTHR23155 PTHR23155:SF554",""
"3298","Manes.18G114900.v8.1",28.8052788672949,-0.178413314710245,0.0541824698326175,-3.29282358780259,0.000991866878676849,0.0061442814831316,"Manes.18G114900","","","protein binding; signal transduction; ADP binding",NA,"(1 of 13) PF00931//PF07725//PF13676 - NB-ARC domain (NB-ARC) // Leucine Rich Repeat (LRR_3) // TIR domain (TIR_2)","GO:0005515 GO:0007165 GO:0043531","KOG4658","","PF00931 PF07725 PF13676","PTHR11017 PTHR11017:SF162","disease resistance protein (TIR-NBS-LRR class), putative"
"3299","Manes.05G006100.v8.1",53.4417965910543,-0.0840112722408074,0.0255204192320654,-3.29192367401435,0.000995046130471855,0.00616210744029706,"Manes.05G006100","","","Ino80 complex",NA,"(1 of 1) PTHR13052//PTHR13052:SF1 - NFRKB-RELATED // SUBFAMILY NOT NAMED","GO:0031011","","","","PTHR13052 PTHR13052:SF1",""
"3300","Manes.03G209800.v8.1",473.994683948083,-0.0918205793673834,0.0279004402919444,-3.29100825673688,0.000998289831246526,0.00617868918745962,"Manes.03G209800","","","protein binding",NA,"(1 of 1) PTHR16166//PTHR16166:SF93 - VACUOLAR PROTEIN SORTING-ASSOCIATED PROTEIN  VPS13 // PROTEIN T08G11.1, ISOFORM A","GO:0005515 GO:0016021","KOG1809","","PF00168 PF06101 PF06650 PF12624 PF16908 PF16909 PF16910","PTHR16166 PTHR16166:SF93","calcium-dependent lipid-binding family protein"
"3301","Manes.11G097252.v8.1",22.4394116572342,-0.308209406309232,0.0936522806954453,-3.29099733632244,0.000998328585795605,0.00617868918745962,"Manes.11G097252","","","FAD binding",NA,"(1 of 2) PTHR13789//PTHR13789:SF185 - MONOOXYGENASE // FAD/NAD(P)-BINDING OXIDOREDUCTASE FAMILY PROTEIN","GO:0071949","KOG2614","","PF01494","PTHR13789 PTHR13789:SF185","FAD/NAD(P)-binding oxidoreductase family protein"
"3302","Manes.06G179000.v8.1",397.392946556228,0.0862956982891679,0.0262237715513978,3.29074321441639,0.000999230811274213,0.00618004270881838,"Manes.06G179000","","","inorganic diphosphate phosphatase activity; diphosphate hydrolysis-driven proton transmembrane transporter activity; membrane",NA,"(1 of 2) PTHR31998//PTHR31998:SF11 - FAMILY NOT NAMED // PYROPHOSPHATE-ENERGIZED MEMBRANE PROTON PUMP 2-RELATED","GO:0004427 GO:0009678 GO:0015992 GO:0016020","","K01507","PF03030","PTHR31998 PTHR31998:SF11","vacuolar H+-pyrophosphatase 2"
"3303","Manes.15G026500.v8.1",240.007555196106,-0.146313885705838,0.0444613046153831,-3.29081404541636,0.000998979259535129,0.00618004270881838,"Manes.15G026500","","","",NA,"(1 of 2) PTHR34798//PTHR34798:SF2 - FAMILY NOT NAMED // PROTEIN TIME FOR COFFEE","","","","","PTHR34798 PTHR34798:SF2","time for coffee"
"3304","Manes.17G040900.v8.1",37.6885105314347,0.114104937227492,0.0346751830983381,3.29068016465532,0.000999454777774642,0.00618004270881838,"Manes.17G040900","","","protein binding",NA,"(1 of 1) PTHR15398//PTHR15398:SF5 - BROMODOMAIN-CONTAINING PROTEIN 8 // SUBFAMILY NOT NAMED","GO:0005515","","","PF00249 PF00439","PTHR15398 PTHR15398:SF5","bromodomain 4"
"3305","Manes.06G170400.v8.1",9.1869037961968,-0.222784977475402,0.0677049209640967,-3.29052858053764,0.000999993427807502,0.00618150249019887,"Manes.06G170400","","","intracellular protein transport; BLOC-1 complex",NA,"(1 of 4) PTHR31305:SF2 - SNARE-ASSOCIATED PROTEIN SNAPIN","GO:0006886 GO:0031083","","","PF14712","PTHR31305 PTHR31305:SF2","SNARE-associated protein-related"
"3306","Manes.06G173000.v8.1",125.488242164605,0.0862820613127397,0.0262230888055593,3.29030885539494,0.00100077469225232,0.00618446066627794,"Manes.06G173000","PWY-5963","thio-molybdenum cofactor biosynthesis","catalytic activity; molybdenum ion binding; pyridoxal phosphate binding",NA,"(1 of 1) K15631 - molybdenum cofactor sulfurtransferase (ABA3)","GO:0003824 GO:0030151 GO:0030170","KOG2142","K15631","PF00266 PF03473 PF03476","PTHR14237 PTHR14237:SF19","molybdenum cofactor sulfurase (LOS5) (ABA3)"
"3307","Manes.12G122900.v8.1",15.1780932228551,0.139122142170272,0.0422873924531579,3.28992009437278,0.00100215837263921,0.00619113866133021,"Manes.12G122900","","","RNA binding",NA,"(1 of 2) PTHR10388:SF20 - APO PROTEIN 4, MITOCHONDRIAL","GO:0003723","","","PF05634","PTHR10388 PTHR10388:SF20","Arabidopsis thaliana protein of unknown function (DUF794)"
"3308","Manes.14G047200.v8.1",432.022332043191,0.102095312270062,0.0310355064089806,3.28962933372722,0.00100319440694006,0.00619566557853246,"Manes.14G047200","","","endopeptidase activity; threonine-type endopeptidase activity; proteasome core complex; ubiquitin-dependent protein catabolic process; proteasome core complex, alpha-subunit complex; proteolysis involved in protein catabolic process",NA,"(1 of 2) K02728 - 20S proteasome subunit alpha 3 (PSMA4)","GO:0004175 GO:0004298 GO:0005839 GO:0006511 GO:0019773 GO:0051603","KOG0178","K02728","PF00227 PF10584","PTHR11599 PTHR11599:SF13","20S proteasome alpha subunit C1"
"3309","Manes.01G206000.v8.1",351.835126125973,-0.162623032122866,0.0494402806148583,-3.2892821420191,0.00100443281442929,0.00620143922598684,"Manes.01G206000","","","",NA,"(1 of 20) PF04570 - zinc-finger of the FCS-type, C2-C2 (zf-FLZ)","","","","PF04570","PTHR33059 PTHR33059:SF11","Protein of unknown function (DUF581)"
"3310","Manes.08G017000.v8.1",23.4768458504684,0.147300546927317,0.0448057364155034,3.28753768404415,0.00101067661575644,0.00623810370389851,"Manes.08G017000","","","aspartic-type endopeptidase activity; proteolysis",NA,"(1 of 1) PTHR13683//PTHR13683:SF350 - ASPARTYL PROTEASES // EUKARYOTIC ASPARTYL PROTEASE FAMILY PROTEIN","GO:0004190 GO:0006508","KOG1339","","PF14541","PTHR13683 PTHR13683:SF350","Eukaryotic aspartyl protease family protein"
"3311","Manes.05G103100.v8.1",24.6334124925116,0.192021500476929,0.0584156930053791,3.28715608080259,0.00101204723875282,0.00624467686128666,"Manes.05G103100","","","DNA binding; regulation of DNA-templated transcription",NA,"(1 of 6) PTHR31089//PTHR31089:SF4 - FAMILY NOT NAMED // CYCLIC DOF FACTOR 2-RELATED","GO:0003677 GO:0006355","","","PF02701","PTHR31089 PTHR31089:SF4","cycling DOF factor 2"
"3312","Manes.01G259100.v8.1",1110.25299120468,0.0912128717776705,0.0277504109755209,3.28690165555137,0.00101296202611493,0.00624843423717633,"Manes.01G259100","","","protein binding",NA,"(1 of 3) PTHR10024//PTHR10024:SF225 - SYNAPTOTAGMIN // C2 CALCIUM/LIPID-BINDING PLANT PHOSPHORIBOSYLTRANSFERASE FAMILY PROTEIN","GO:0005515","","","PF00168 PF08372","PTHR10024 PTHR10024:SF225",""
"3313","Manes.05G156300.v8.1",0.834958588224351,0.436951592239542,0.132943178172062,3.28675452360569,0.0010134913890445,0.00624981258019289,"Manes.05G156300","","","ATP binding",NA,"(1 of 1) PTHR23070//PTHR23070:SF30 - BCS1 AAA-TYPE ATPASE // SUBFAMILY NOT NAMED","GO:0005524","","K08900","PF00004 PF14363","PTHR23070 PTHR23070:SF30",""
"3314","Manes.12G060703.v8.1",2047.00317040465,0.0761703214278716,0.0231758729535739,3.28662146105378,0.00101397035249315,0.00624994444087963,"Manes.12G060703","","","RNA binding; translation initiation factor activity; translational initiation",NA,"(1 of 3) K03236 - translation initiation factor 1A (EIF1A)","GO:0003723 GO:0003743 GO:0006413","KOG3403","K03236","PF01176","PTHR21668 PTHR21668:SF5","Nucleic acid-binding, OB-fold-like protein"
"3315","Manes.14G065100.v8.1",368.445060661277,-0.101444224655928,0.0308662096497535,-3.28657861807589,0.00101412461191953,0.00624994444087963,"Manes.14G065100","","","iron ion binding; iron-sulfur cluster assembly; iron-sulfur cluster binding",NA,"(1 of 2) PTHR10093 - IRON-SULFUR CLUSTER ASSEMBLY ENZYME  NIFU HOMOLOG","GO:0005506 GO:0016226 GO:0051536","KOG3361","","PF01592","PTHR10093","SufE/NifU family protein"
"3316","Manes.07G066700.v8.1",97.4850846554921,0.112329549499647,0.0341827408398615,3.28614811860423,0.00101567586450658,0.0062538450608407,"Manes.07G066700","","","",NA,"","","","","","PTHR33156 PTHR33156:SF7",""
"3317","Manes.09G121900.v8.1",101.148016491875,-0.134251063791238,0.0408533263965303,-3.28617215861865,0.00101558918136601,0.0062538450608407,"Manes.09G121900","","","",NA,"(1 of 10) PF11891 - Domain of unknown function (DUF3411) (DUF3411)","","","","PF11891","PTHR31620 PTHR31620:SF5","Protein of unknown function (DUF3411)"
"3318","Manes.13G154600.v8.1",67.2027201206897,0.118430463322612,0.0360380010115216,3.286266163452,0.00101525028581784,0.0062538450608407,"Manes.13G154600","","","",NA,"(1 of 1) PTHR15975:SF0 - CCR4-NOT TRANSCRIPTION COMPLEX SUBUNIT 11","","KOG4508","","PF10155","PTHR15975 PTHR15975:SF0","(1 of 1) PF10155 - Uncharacterized conserved protein (DUF2363) (DUF2363)"
"3319","Manes.10G030400.v8.1",15.9698838861686,-0.258920947309352,0.0788173766675822,-3.28507441197097,0.00101955441115745,0.00627583507681429,"Manes.10G030400","MANNOSYL-CHITO-DOLICHOL-BIOSYNTHESIS","protein <i>N</i>-glycosylation (eukaryotic, high mannose)","",NA,"(1 of 2) 2.4.1.117 - Dolichyl-phosphate beta-glucosyltransferase","","KOG2977","","PF00535","PTHR10859 PTHR10859:SF91",""
"3320","Manes.06G164900.v8.1",599.724070540895,-0.0924220870744309,0.0281351648573309,-3.2849314209847,0.00102007197011652,0.00627712962333748,"Manes.06G164900","","","GTP binding; nucleolus",NA,"(1 of 3) K06943 - nucleolar GTP-binding protein (NOG1)","GO:0005525 GO:0005730","","K06943","PF06858 PF08155","PTHR11702 PTHR11702:SF4","Nucleolar GTP-binding protein"
"3321","Manes.01G182900.v8.1",64.7515864937694,-0.122790456821294,0.037385148548019,-3.28447155060993,0.00102173812992736,0.00628377329936999,"Manes.01G182900","","","",NA,"(1 of 1) K14845 - RAT1-interacting protein (RAI1, DOM3Z)","","KOG1982","K14845","PF08652","PTHR12395 PTHR12395:SF9","glycine-rich protein"
"3322","Manes.05G184100.v8.1",45.804505559433,-0.104948987205778,0.0319531583356236,-3.28446365468584,0.00102176675969198,0.00628377329936999,"Manes.05G184100","","","",NA,"(1 of 2) PTHR24078:SF272 - CHAPERONE DNAJ-DOMAIN CONTAINING PROTEIN","","","","PF00226","PTHR24078 PTHR24078:SF272","Chaperone DnaJ-domain superfamily protein"
"3323","Manes.04G146500.v8.1",430.953870510233,-0.0636362793332608,0.0193767307263207,-3.28415976007858,0.00102286921296428,0.00628866025304248,"Manes.04G146500","","","endopeptidase activity; threonine-type endopeptidase activity; proteasome core complex; ubiquitin-dependent protein catabolic process; proteasome core complex, alpha-subunit complex; proteolysis involved in protein catabolic process",NA,"(1 of 2) K02730 - 20S proteasome subunit alpha 1 (PSMA6)","GO:0004175 GO:0004298 GO:0005839 GO:0006511 GO:0019773 GO:0051603","KOG0182","K02730","PF00227 PF10584","PTHR11599 PTHR11599:SF11","20S proteasome subunit PAA2"
"3324","Manes.08G109700.v8.1",1.08424933677919,-0.497948686997944,0.151732844340499,-3.28174621099511,0.0010316641345284,0.00634082378712852,"Manes.08G109700","","","endo-alpha-N-acetylgalactosaminidase activity",NA,"(1 of 2) PTHR31916//PTHR31916:SF7 - FAMILY NOT NAMED // ALKALINE/NEUTRAL INVERTASE A-RELATED","GO:0033926","","","PF12899","PTHR31916 PTHR31916:SF7","Plant neutral invertase family protein"
"3325","Manes.14G050600.v8.1",42.4460895488314,-0.140295872380168,0.0427570319875095,-3.28123505909279,0.00103353571860224,0.00635041646046427,"Manes.14G050600","","","",NA,"(1 of 3) PTHR21576//PTHR21576:SF44 - UNCHARACTERIZED NODULIN-LIKE PROTEIN // MAJOR FACILITATOR PROTEIN","","","","PF06813","PTHR21576 PTHR21576:SF44",""
"3326","Manes.01G225200.v8.1",67.8032507109693,0.0933923082124459,0.0284733857948832,3.27998605031471,0.00103812219479069,0.00637667962705165,"Manes.01G225200","","","regulation of DNA-templated transcription; zinc ion binding",NA,"(1 of 18) PF03101//PF04434//PF10551 - FAR1 DNA-binding domain (FAR1) // SWIM zinc finger (SWIM) // MULE transposase domain (MULE)","GO:0006355 GO:0008270","","","PF03101 PF04434 PF10551","PTHR31669 PTHR31669:SF40",""
"3327","Manes.06G121400.v8.1",862.766825581803,-0.180452136215244,0.0550280859724414,-3.27927335698385,0.00104074770324505,0.0063908853553641,"Manes.06G121400","","","metal ion transport; metal ion binding",NA,"(1 of 2) PTHR22814//PTHR22814:SF13 - COPPER TRANSPORT PROTEIN ATOX1-RELATED // FARNESYLATED PROTEIN 3-RELATED","GO:0030001 GO:0046872","KOG1603","","PF00403","PTHR22814 PTHR22814:SF13","farnesylated protein 3"
"3328","Manes.02G117100.v8.1",89.7536862210645,0.0757231157401599,0.0230932554013617,3.27901434527481,0.00104170340417063,0.00639483189519408,"Manes.02G117100","","","hydrolase activity",NA,"(1 of 1) PTHR11668//PTHR11668:SF241 - SERINE/THREONINE PROTEIN PHOSPHATASE // SERINE/THREONINE-PROTEIN PHOSPHATASE 7 INACTIVE HOMOLOG-RELATED","GO:0016787","KOG0372 KOG0374","K04460","PF00149","PTHR11668 PTHR11668:SF241","serine/threonine phosphatase 7"
"3329","Manes.15G110500.v8.1",32.2964578356244,-0.168792376191038,0.0514890502291332,-3.27821887255424,0.0010446436171635,0.00641095497105748,"Manes.15G110500","","","protein kinase activity; protein tyrosine kinase activity; ATP binding; protein phosphorylation",NA,"(1 of 1569) 2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase","GO:0004672 GO:0004713 GO:0005524 GO:0006468","KOG1187","","PF07714","PTHR27001 PTHR27001:SF76","Protein kinase superfamily protein"
"3330","Manes.12G030100.v8.1",696.560232389946,0.135158129396397,0.0412374407839988,3.27755861728553,0.00104708987157559,0.00642403786074754,"Manes.12G030100","","","metabolic process; oxidoreductase activity",NA,"(1 of 4) PTHR11699:SF180 - ALDEHYDE DEHYDROGENASE FAMILY 2 MEMBER B7, MITOCHONDRIAL","GO:0008152 GO:0016491 GO:0055114","","K00128","PF00171","PTHR11699 PTHR11699:SF180","aldehyde dehydrogenase 2B7"
"3331","Manes.01G148900.v8.1",18.3467355574279,0.377633323052614,0.115225705695158,3.27733573662533,0.00104791684323044,0.00642718135911077,"Manes.01G148900","","","metal ion transport; metal ion binding",NA,"(1 of 2) PTHR22814:SF155 - HEAVY METAL-ASSOCIATED ISOPRENYLATED PLANT PROTEIN 26","GO:0030001 GO:0046872","KOG1603","","PF00403","PTHR22814 PTHR22814:SF155","Heavy metal transport/detoxification superfamily protein"
"3332","Manes.12G049200.v8.1",26.5145699569924,0.118176765231977,0.0360659709492523,3.27668331453662,0.001050341051132,0.0064401163489276,"Manes.12G049200","PWY-6147; PWY-6612","6-hydroxymethyl-dihydropterin diphosphate biosynthesis I; superpathway of tetrahydrofolate biosynthesis","GTP cyclohydrolase I activity; cytoplasm; tetrahydrofolate biosynthetic process",NA,"(1 of 1) K01495 - GTP cyclohydrolase I (GCH1, folE)","GO:0003934 GO:0005737 GO:0046654","KOG2698","K01495","PF01227","PTHR11109 PTHR11109:SF0","GTP cyclohydrolase I"
"3333","Manes.03G065000.v8.1",156.35786880328,-0.0936491027559386,0.0285821609067618,-3.27648784363899,0.00105106837285916,0.00644108102185255,"Manes.03G065000","","","nucleus; DNA-templated transcription; zinc ion binding",NA,"(1 of 1) PTHR11477:SF17 - PROTEIN PARTNER OF SNF","GO:0005634 GO:0006351 GO:0008270","KOG1634","","PF07500 PF07744","PTHR11477 PTHR11477:SF17","SPOC domain / Transcription elongation factor S-II protein"
"3334","Manes.04G135300.v8.1",163.846801048514,-0.123522990660041,0.0377000037700745,-3.27647157314321,0.00105112893425631,0.00644108102185255,"Manes.04G135300","PWY-7279; PWY-3781","aerobic respiration II (cytochrome c) (yeast); aerobic respiration I (cytochrome c)","",NA,"(1 of 3) 1.10.2.2//3.4.24.64 - Quinol--cytochrome-c reductase / Ubiquinone--cytochrome-c oxidoreductase // Mitochondrial processing peptidase / Processing enhancing peptidase","","","K01412","PF00675 PF05193","PTHR11851 PTHR11851:SF145","mitochondrial processing peptidase alpha subunit"
"3335","Manes.01G013300.v8.1",201.61683536613,-0.0906554345566314,0.0276756231863094,-3.27564203148556,0.00105422090345472,0.00645615499327937,"Manes.01G013300","PWY-7601; PWY-6433; PWY-7619; PWY-7606; PWY-5080; PWY-7036; PWY-6598; PWY-7726; ","arachidonate biosynthesis IV (8-detaturase, lower eukaryotes); hydroxylated fatty acid biosynthesis (plants); juniperonate biosynthesis; docosahexaenoate biosynthesis III (6-desaturase, mammals); very long chain fatty acid biosynthesis I; very long chain fatty acid biosynthesis II; sciadonate biosynthesis; (4Z,7Z,10Z,13Z,16Z)-docosa-4,7,10,13,16-pentaenoate biosynthesis (6-desaturase); ","metabolic process; oxidoreductase activity",NA,"(1 of 1) 1.1.1.300//1.1.1.330 - NADP-retinol dehydrogenase / Retinol dehydrogenase (NADP(+)) // Very-long-chain 3-oxoacyl-CoA reductase / Very-long-chain beta-ketoacyl-CoA reductase","GO:0008152 GO:0016491","KOG1208","","PF00106","PTHR24319 PTHR24319:SF26","NAD(P)-binding Rossmann-fold superfamily protein"
"3336","Manes.06G086300.v8.1",5.2109422164718,-0.407538546472347,0.124414398572456,-3.27565419395574,0.00105417550928655,0.00645615499327937,"Manes.06G086300","PWY-861","dhurrin biosynthesis","metabolic process; hexosyltransferase activity",NA,"(1 of 11) 2.4.1.85 - Cyanohydrin beta-glucosyltransferase / Uridine diphosphoglucose:aldehyde cyanohydrin beta-glucosyltransferase","GO:0008152 GO:0016758","KOG1192","","PF00201","PTHR11926 PTHR11926:SF162",""
"3337","Manes.08G114000.v8.1",258.932843020405,-0.131777162752367,0.0402356200890569,-3.27513686779757,0.00105610793170785,0.00646577316295813,"Manes.08G114000","","","catalytic activity; protein serine/threonine phosphatase activity; protein dephosphorylation",NA,"(1 of 4) PTHR13832:SF158 - PROTEIN PHOSPHATASE 2C 5-RELATED","GO:0003824 GO:0004722 GO:0006470","KOG0698","","PF00481","PTHR13832 PTHR13832:SF158","Protein phosphatase 2C family protein"
"3338","Manes.16G032600.v8.1",368.95548093768,0.084242292159013,0.0257229563390948,3.27498484421786,0.00105667642400798,0.00646731556095958,"Manes.16G032600","","","GTPase activity; GTP binding",NA,"(1 of 2) PTHR10751//PTHR10751:SF44 - GUANYLATE BINDING PROTEIN // SUBFAMILY NOT NAMED","GO:0003924 GO:0005525","KOG2037","","PF02263 PF02841","PTHR10751 PTHR10751:SF44","Guanylate-binding family protein"
"3339","Manes.06G132400.v8.1",16.3891544980337,-0.188609636654587,0.0575974526755689,-3.27461767653119,0.00105805061571674,0.0064737867861914,"Manes.06G132400","","","hydrolase activity",NA,"(1 of 1) 3.5.1.26 - N(4)-(beta-N-acetylglucosaminyl)-L-asparaginase / N-aspartyl-beta-glucosaminidase","GO:0016787","","K01444","PF01112","PTHR10188 PTHR10188:SF6","N-terminal nucleophile aminohydrolases (Ntn hydrolases) superfamily protein"
"3340","Manes.16G042500.v8.1",105.021229484223,-0.111708856560665,0.0341186450045677,-3.27412933736699,0.00105988087562934,0.00648304379913395,"Manes.16G042500","","","DNA-directed DNA polymerase activity; ATP binding; DNA replication; DNA polymerase III complex",NA,"(1 of 2) PTHR11669//PTHR11669:SF16 - REPLICATION FACTOR C / DNA POLYMERASE III GAMMA-TAU SUBUNIT // PROTEIN STICHEL-LIKE 3-RELATED","GO:0003887 GO:0005524 GO:0006260 GO:0009360","KOG0989","","PF12169 PF13177","PTHR11669 PTHR11669:SF16","AAA-type ATPase family protein"
"3341","Manes.05G145400.v8.1",159.342873514917,-0.0796577494821321,0.0243394291065948,-3.2727862733867,0.00106492969895334,0.00651197657875391,"Manes.05G145400","","","protein binding",NA,"(1 of 2) PTHR10774//PTHR10774:SF50 - EXTENDED SYNAPTOTAGMIN-RELATED // SYNAPTOTAGMIN-1-RELATED","GO:0005515","KOG1012","","PF00168 PF17047","PTHR10774 PTHR10774:SF50","Calcium-dependent lipid-binding (CaLB domain) family protein"
"3342","Manes.03G067000.v8.1",155.394071401376,0.0876128247021447,0.0267750480154741,3.27218179595834,0.00106720929270181,0.00652396344999939,"Manes.03G067000","","","GTPase activator activity",NA,"(1 of 2) PTHR23180:SF200 - ARF-GAP DOMAIN AND FG REPEAT-CONTAINING PROTEIN 1","GO:0005096","KOG0702","","PF01412","PTHR23180 PTHR23180:SF200","NSP (nuclear shuttle protein)-interacting GTPase"
"3343","Manes.18G048500.v8.1",373.281890477868,0.076307171991739,0.0233208897958954,3.27205233846479,0.00106769808686881,0.00652499907709535,"Manes.18G048500","","","",NA,"(1 of 1) PTHR31923//PTHR31923:SF11 - FAMILY NOT NAMED // BSD DOMAIN-CONTAINING PROTEIN","","","","PF03909","PTHR31923 PTHR31923:SF11","BSD domain-containing protein"
"3344","Manes.01G126500.v8.1",217.088901925049,0.0838777332524094,0.0256408112142547,3.27125895321825,0.00107069820745137,0.00654137690736589,"Manes.01G126500","","","protein binding",NA,"(1 of 1) K10867 - nijmegen breakage syndrome protein 1 (NBN, NBS1)","GO:0005515","","K10867","PF00498","PTHR12162","nijmegen breakage syndrome 1"
"3345","Manes.16G098200.v8.1",9.01904038284073,-0.293737928701636,0.0897976723073833,-3.27110849484107,0.00107126803224822,0.00654290161400032,"Manes.16G098200","PWY-1121; PWY-7186; PWY1F-467","suberin monomers biosynthesis; superpathway of scopolin and esculin biosynthesis; phenylpropanoid biosynthesis, initial reactions","cytoplasm; L-phenylalanine catabolic process; ammonia-lyase activity",NA,"(1 of 1) PTHR10362//PTHR10362:SF18 - HISTIDINE AMMONIA-LYASE // SUBFAMILY NOT NAMED","GO:0005737 GO:0006559 GO:0016841","","K10775","PF00221","PTHR10362 PTHR10362:SF18",""
"3346","Manes.14G052300.v8.1",852.592950281056,-0.0595195936825464,0.0181965289862335,-3.27093116096898,0.0010719400016595,0.00654309358646654,"Manes.14G052300","","","DNA repair; DNA recombination; four-way junction helicase activity",NA,"(1 of 3) PTHR23074//PTHR23074:SF84 - AAA ATPASE // AAA-TYPE ATPASE-LIKE PROTEIN-RELATED","GO:0006281 GO:0006310 GO:0009378","","","PF05496","PTHR23074 PTHR23074:SF84",""
"3347","Manes.15G138700.v8.1",1076.28154345863,-0.0971008040096705,0.0296854669765335,-3.27098792437488,0.00107172486625493,0.00654309358646654,"Manes.15G138700","","","microtubule cytoskeleton organization; cytokinesis; microtubule binding",NA,"(1 of 2) PTHR19321:SF5 - 65-KDA MICROTUBULE-ASSOCIATED PROTEIN 6-RELATED","GO:0000226 GO:0000910 GO:0008017","","K16732","PF03999","PTHR19321 PTHR19321:SF5","Microtubule associated protein (MAP65/ASE1) family protein"
"3348","Manes.10G039900.v8.1",279.162457704461,0.08458998225599,0.0258685217423162,3.26999675894182,0.00107548716606378,0.00656278458861498,"Manes.10G039900","","","",NA,"(1 of 1) KOG4725 - Uncharacterized conserved protein","","KOG2991 KOG4725","","","PTHR18937 PTHR18937:SF221","(1 of 2) PTHR18937//PTHR18937:SF221 - STRUCTURAL MAINTENANCE OF CHROMOSOMES SMC FAMILY MEMBER"
"3349","Manes.08G102600.v8.1",2.28580028299645,-0.431179372426376,0.131863246024014,-3.26989806050924,0.0010758624770447,0.0065631144837334,"Manes.08G102600","","","",NA,"(1 of 2) PTHR10825//PTHR10825:SF23 - RING FINGER DOMAIN-CONTAINING, POLYCOMB GROUP COMPONENT // RING FINGER PROTEIN","","","","","PTHR10825 PTHR10825:SF23","RING finger protein"
"3350","Manes.17G115500.v8.1",2.1666288994061,0.475079348904276,0.145319193316904,3.26921267632038,0.0010784720647046,0.0065770699349,"Manes.17G115500","PWY-5337","stachyose biosynthesis","",NA,"(1 of 3) PTHR31268//PTHR31268:SF2 - FAMILY NOT NAMED // GALACTINOL--SUCROSE GALACTOSYLTRANSFERASE 5-RELATED","","","K06617","PF05691","PTHR31268 PTHR31268:SF2","Raffinose synthase family protein"
"3351","Manes.12G030401.v8.1",1072.95122724889,-0.174861451365877,0.0534912063751166,-3.26897565442122,0.00107937588283444,0.00658061751307301,"Manes.12G030401","","","DNA binding; DNA-directed 5'-3' RNA polymerase activity; DNA-templated transcription",NA,"(1 of 2) K03046 - DNA-directed RNA polymerase subunit beta' (rpoC)","GO:0003677 GO:0003899 GO:0006351","","K03046","PF00623","PTHR19376",""
"3352","Manes.15G019100.v8.1",603.278742643632,0.0616523080821832,0.0188684788546335,3.26747633220276,0.00108510938999328,0.00661359929521559,"Manes.15G019100","","","DNA binding; nucleus",NA,"(1 of 2) PTHR31251//PTHR31251:SF2 - FAMILY NOT NAMED // SQUAMOSA PROMOTER-BINDING-LIKE PROTEIN 7","GO:0003677 GO:0005634","","","PF03110","PTHR31251 PTHR31251:SF2","squamosa promoter binding protein-like 7"
