gene_id,locusName,Description,colors,class,gene_metabolite
Manes.03G072100.v8.1,Manes.03G072100,(1 of 50) 1.6.5.3 - NADH:ubiquinone reductase (H(+)-translocating) / Ubiquinone reductase,yellow,NA,gene
Manes.03G075400.v8.1,Manes.03G075400,(1 of 1) PTHR23215//PTHR23215:SF0 - ZINC FINGER PROTEIN 207 // BUB3-INTERACTING AND GLEBS MOTIF-CONTAINING PROTEIN ZNF207,yellow,NA,gene
Manes.03G074900.v8.1,Manes.03G074900,(1 of 1) K03509 - DNA polymerase eta (POLH),yellow,NA,gene
Manes.03G077100.v8.1,Manes.03G077100,(1 of 2) PTHR24073:SF570 - RAS-RELATED PROTEIN RABF2A-RELATED,yellow,NA,gene
Manes.03G082300.v8.1,Manes.03G082300,(1 of 1) K03648 - uracil-DNA glycosylase (UNG; UDG),yellow,NA,gene
Manes.03G082162.v8.1,Manes.03G082162,(1 of 16) K01537 - Ca2+-transporting ATPase (E3.6.3.8),yellow,NA,gene
Manes.03G097600.v8.1,Manes.03G097600,(1 of 2) PTHR18966//PTHR18966:SF222 - IONOTROPIC GLUTAMATE RECEPTOR // GLUTAMATE RECEPTOR 3.1-RELATED,yellow,NA,gene
Manes.03G085800.v8.1,Manes.03G085800,,yellow,NA,gene
Manes.03G086200.v8.1,Manes.03G086200,(1 of 3) K02940 - large subunit ribosomal protein L9e (RP-L9e; RPL9),yellow,NA,gene
Manes.03G097900.v8.1,Manes.03G097900,(1 of 2) PTHR24089:SF266 - MITOCHONDRIAL DICARBOXYLATE/TRICARBOXYLATE TRANSPORTER DTC,yellow,NA,gene
Manes.03G089400.v8.1,Manes.03G089400,(1 of 1) K17867 - diphthamide biosynthesis protein 4 (DPH4; DNAJC24),yellow,NA,gene
Manes.03G089900.v8.1,Manes.03G089900,,yellow,NA,gene
Manes.03G082700.v8.1,Manes.03G082700,(1 of 1) PTHR12496//PTHR12496:SF0 - CGI-41 METHYLTRANSFERASE // METHYLTRANSFERASE-LIKE PROTEIN 25,yellow,NA,gene
Manes.03G090500.v8.1,Manes.03G090500,(1 of 4) PF02798//PF14497 - Glutathione S-transferase; N-terminal domain (GST_N) // Glutathione S-transferase; C-terminal domain (GST_C_3),yellow,NA,gene
Manes.03G103000.v8.1,Manes.03G103000,(1 of 2) PTHR34659//PTHR34659:SF1 - FAMILY NOT NAMED // F3N23.33 PROTEIN,yellow,NA,gene
Manes.03G109800.v8.1,Manes.03G109800,(1 of 4) PTHR22847//PTHR22847:SF422 - WD40 REPEAT PROTEIN // PROTEIN SUPPRESSOR OF PHYA-105 1,yellow,NA,gene
Manes.03G110600.v8.1,Manes.03G110600,(1 of 1) PTHR24067:SF100 - UBIQUITIN-CONJUGATING ENZYME FAMILY PROTEIN-RELATED,yellow,NA,gene
Manes.03G111300.v8.1,Manes.03G111300,(1 of 3) PTHR10438//PTHR10438:SF300 - THIOREDOXIN // THIOREDOXIN M1; CHLOROPLASTIC-RELATED,yellow,NA,gene
Manes.03G116100.v8.1,Manes.03G116100,(1 of 2) PTHR35292:SF2 - EXPRESSED PROTEIN,yellow,NA,gene
Manes.03G116200.v8.1,Manes.03G116200,,yellow,NA,gene
Manes.03G121040.v8.1,Manes.03G121040,(1 of 1) PTHR12903//PTHR12903:SF1 - MITOCHONDRIAL RIBOSOMAL PROTEIN L24 // 50S RIBOSOMAL PROTEIN L24; CHLOROPLASTIC,yellow,NA,gene
Manes.03G123800.v8.1,Manes.03G123800,(1 of 2) K03146 - thiamine thiazole synthase (THI4; THI1),yellow,NA,gene
Manes.03G133200.v8.1,Manes.03G133200,(1 of 3) K12606 - CCR4-NOT transcription complex subunit 9 (RCD1; CNOT9; CAF40),yellow,NA,gene
Manes.03G136300.v8.1,Manes.03G136300,(1 of 1) K12199 - vacuolar protein sorting-associated protein VTA1 (VTA1; LIP5),yellow,NA,gene
Manes.03G140900.v8.1,Manes.03G140900,(1 of 2) PTHR13468:SF1 - PROTEIN DEK,yellow,NA,gene
Manes.03G142100.v8.1,Manes.03G142100,(1 of 4) PTHR22811//PTHR22811:SF50 - TRANSMEMBRANE EMP24 DOMAIN-CONTAINING PROTEIN // TRANSMEMBRANE EMP24 DOMAIN-CONTAINING PROTEIN P24BETA2,yellow,NA,gene
Manes.03G144000.v8.1,Manes.03G144000,(1 of 3) PTHR11680//PTHR11680:SF11 - SERINE HYDROXYMETHYLTRANSFERASE // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.03G145800.v8.1,Manes.03G145800,(1 of 4) PTHR12346:SF8 - PAIRED AMPHIPATHIC HELIX PROTEIN SIN3-LIKE 1-RELATED,yellow,NA,gene
Manes.03G145900.v8.1,Manes.03G145900,(1 of 2) K04711 - dihydroceramidase (ACER3; YDC1),yellow,NA,gene
Manes.03G146900.v8.1,Manes.03G146900,(1 of 6) K03231 - elongation factor 1-alpha (EEF1A),yellow,NA,gene
Manes.03G147000.v8.1,Manes.03G147000,(1 of 6) K03231 - elongation factor 1-alpha (EEF1A),yellow,NA,gene
Manes.03G157900.v8.1,Manes.03G157900,(1 of 1) PTHR11361//PTHR11361:SF82 - DNA MISMATCH REPAIR MUTS RELATED PROTEINS // DNA MISMATCH REPAIR PROTEIN MSH1; MITOCHONDRIAL,yellow,NA,gene
Manes.03G158100.v8.1,Manes.03G158100,(1 of 1) KOG0454 - 3-isopropylmalate dehydratase (aconitase superfamily),yellow,NA,gene
Manes.03G159000.v8.1,Manes.03G159000,(1 of 2) K17769 - mitochondrial import receptor subunit TOM22 (TOM22),yellow,NA,gene
Manes.03G161100.v8.1,Manes.03G161100,(1 of 5) K00574 - cyclopropane-fatty-acyl-phospholipid synthase (E2.1.1.79; cfa),yellow,NA,gene
Manes.03G162100.v8.1,Manes.03G162100,(1 of 2) PTHR10783//PTHR10783:SF53 - XENOTROPIC AND POLYTROPIC RETROVIRUS RECEPTOR 1-RELATED // PHOSPHATE TRANSPORTER PHO1,yellow,NA,gene
Manes.03G162900.v8.1,Manes.03G162900,(1 of 2) K02875 - large subunit ribosomal protein L14e (RP-L14e; RPL14),yellow,NA,gene
Manes.03G163000.v8.1,Manes.03G163000,(1 of 2) PTHR31008//PTHR31008:SF0 - COP1-INTERACTING PROTEIN-RELATED // COP1-INTERACTING PROTEIN-LIKE PROTEIN,yellow,NA,gene
Manes.03G163600.v8.1,Manes.03G163600,(1 of 3) PTHR31165:SF13 - PROTEIN LIGHT-DEPENDENT SHORT HYPOCOTYLS 1-RELATED,yellow,NA,gene
Manes.03G166700.v8.1,Manes.03G166700,(1 of 4) PF05514 - HR-like lesion-inducing (HR_lesion),yellow,NA,gene
Manes.03G168800.v8.1,Manes.03G168800,(1 of 9) PF03126 - Plus-3 domain (Plus-3),yellow,NA,gene
Manes.03G170500.v8.1,Manes.03G170500,(1 of 1) K18187 - protein PET100; fungi type (PET100F),yellow,NA,gene
Manes.03G171200.v8.1,Manes.03G171200,(1 of 2) PTHR11817:SF14 - PLASTIDIAL PYRUVATE KINASE 1; CHLOROPLASTIC,yellow,carb,gene
Manes.03G171300.v8.1,Manes.03G171300,(1 of 2) K07950 - ADP-ribosylation factor-like protein 5B (ARL5B),yellow,NA,gene
Manes.03G174000.v8.1,Manes.03G174000,(1 of 2) PTHR11814//PTHR11814:SF106 - SULFATE TRANSPORTER // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.03G174400.v8.1,Manes.03G174400,(1 of 4) K02984 - small subunit ribosomal protein S3Ae (RP-S3Ae; RPS3A),yellow,NA,gene
Manes.03G180900.v8.1,Manes.03G180900,(1 of 1) PTHR10026//PTHR10026:SF67 - CYCLIN // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.03G181800.v8.1,Manes.03G181800,(1 of 2) PTHR13832:SF224 - PROTEIN PHOSPHATASE 2C 70,yellow,NA,gene
Manes.03G181900.v8.1,Manes.03G181900,(1 of 2) PTHR33155:SF4 - PROTEIN FANTASTIC FOUR 3-RELATED,yellow,NA,gene
Manes.03G183100.v8.1,Manes.03G183100,(1 of 1) 4.2.1.93 - ATP-dependent NAD(P)H-hydrate dehydratase / ATP-dependent H(4)NAD(P)OH dehydratase,yellow,NA,gene
Manes.03G189600.v8.1,Manes.03G189600,(1 of 1) PTHR13344//PTHR13344:SF0 - NADH-UBIQUINONE OXIDOREDUCTASE // NADH DEHYDROGENASE [UBIQUINONE] 1 ALPHA SUBCOMPLEX SUBUNIT 8,yellow,NA,gene
Manes.03G193100.v8.1,Manes.03G193100,(1 of 2) PTHR10209//PTHR10209:SF169 - OXIDOREDUCTASE; 2OG-FE II  OXYGENASE FAMILY PROTEIN // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.03G194200.v8.1,Manes.03G194200,(1 of 2) K07565 - 60S ribosome subunit biogenesis protein NIP7 (NIP7),yellow,NA,gene
Manes.03G202300.v8.1,Manes.03G202300,(1 of 6) K07953 - GTP-binding protein SAR1 (SAR1),yellow,NA,gene
Manes.03G212950.v8.1,Manes.03G212950,,yellow,NA,gene
Manes.04G003100.v8.1,Manes.04G003100,(1 of 50) 1.6.5.3 - NADH:ubiquinone reductase (H(+)-translocating) / Ubiquinone reductase,yellow,NA,gene
Manes.04G003400.v8.1,Manes.04G003400,(1 of 2) PTHR19370//PTHR19370:SF127 - NADH-CYTOCHROME B5 REDUCTASE // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.04G004800.v8.1,Manes.04G004800,(1 of 10) PTHR10593//PTHR10593:SF27 - SERINE/THREONINE-PROTEIN KINASE RIO // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.04G005300.v8.1,Manes.04G005300,(1 of 1) K11293 - protein HIRA/HIR1 (HIRA; HIR1),yellow,NA,gene
Manes.04G006700.v8.1,Manes.04G006700,(1 of 1) PTHR24351//PTHR24351:SF73 - RIBOSOMAL PROTEIN S6 KINASE // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.04G007800.v8.1,Manes.04G007800,(1 of 8) PF07876 - Stress responsive A/B Barrel Domain (Dabb),yellow,NA,gene
Manes.04G010400.v8.1,Manes.04G010400,(1 of 2) K11824 - AP-2 complex subunit alpha (AP2A),yellow,NA,gene
Manes.04G010600.v8.1,Manes.04G010600,(1 of 2) K12449 - UDP-apiose/xylose synthase (AXS),yellow,NA,gene
Manes.04G015300.v8.1,Manes.04G015300,(1 of 2) PTHR12899//PTHR12899:SF4 - 39S RIBOSOMAL PROTEIN L18; MITOCHONDRIAL // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.04G021700.v8.1,Manes.04G021700,(1 of 2) 1.17.7.1 - (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (ferredoxin) / 4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase,yellow,carot,gene
Manes.04G024500.v8.1,Manes.04G024500,(1 of 1) K03142 - transcription initiation factor TFIIH subunit 2 (TFIIH2; GTF2H2; SSL1),yellow,NA,gene
Manes.04G024700.v8.1,Manes.04G024700,(1 of 2) K02736 - 20S proteasome subunit beta 7 (PSMB4),yellow,NA,gene
Manes.04G031400.v8.1,Manes.04G031400,(1 of 5) K02957 - small subunit ribosomal protein S15Ae (RP-S15Ae; RPS15A),yellow,NA,gene
Manes.04G032200.v8.1,Manes.04G032200,(1 of 2) PTHR19965//PTHR19965:SF29 - RNA AND EXPORT FACTOR BINDING PROTEIN // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.04G032700.v8.1,Manes.04G032700,,yellow,NA,gene
Manes.04G033500.v8.1,Manes.04G033500,(1 of 2) PTHR12428//PTHR12428:SF19 - OXA1 // INNER MEMBRANE PROTEIN ALBINO3; CHLOROPLASTIC,yellow,NA,gene
Manes.04G034600.v8.1,Manes.04G034600,(1 of 4) PTHR13832//PTHR13832:SF228 - PROTEIN PHOSPHATASE 2C // PROTEIN PHOSPHATASE 2C 36-RELATED,yellow,NA,gene
Manes.04G042800.v8.1,Manes.04G042800,(1 of 1) PTHR12444//PTHR12444:SF2 - UNCHARACTERIZED // ARM REPEAT SUPERFAMILY PROTEIN,yellow,NA,gene
Manes.04G041450.v8.1,Manes.04G041450,,yellow,NA,gene
Manes.04G050000.v8.1,Manes.04G050000,(1 of 2) PTHR18934//PTHR18934:SF120 - ATP-DEPENDENT RNA HELICASE // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.04G059300.v8.1,Manes.04G059300,(1 of 1) PTHR13793:SF100 - HISTONE-LYSINE N-METHYLTRANSFERASE ATX1-RELATED,yellow,NA,gene
Manes.04G055200.v8.1,Manes.04G055200,(1 of 3) K02908 - large subunit ribosomal protein L30e (RP-L30e; RPL30),yellow,NA,gene
Manes.04G060202.v8.1,Manes.04G060202,,yellow,NA,gene
Manes.04G063600.v8.1,Manes.04G063600,(1 of 5) K11838 - ubiquitin carboxyl-terminal hydrolase 7 (USP7; UBP15),yellow,NA,gene
Manes.04G064500.v8.1,Manes.04G064500,(1 of 1) PTHR11404:SF17 - SUPEROXIDE DISMUTASE [FE] 3; CHLOROPLASTIC,yellow,NA,gene
Manes.04G066300.v8.1,Manes.04G066300,(1 of 61) PF00069//PF08263//PF13855 - Protein kinase domain (Pkinase) // Leucine rich repeat N-terminal domain (LRRNT_2) // Leucine rich repeat (LRR_8),yellow,NA,gene
Manes.04G071000.v8.1,Manes.04G071000,(1 of 4) PF00584 - SecE/Sec61-gamma subunits of protein translocation complex (SecE),yellow,NA,gene
Manes.04G077200.v8.1,Manes.04G077200,(1 of 52) PF01535//PF13041//PF13812 - PPR repeat (PPR) // PPR repeat family (PPR_2) // Pentatricopeptide repeat domain (PPR_3),yellow,NA,gene
Manes.04G078200.v8.1,Manes.04G078200,(1 of 2) K13119 - protein FAM50 (FAM50; XAP5),yellow,NA,gene
Manes.04G089400.v8.1,Manes.04G089400,(1 of 8) PTHR10743 - PROTEIN RER1,yellow,NA,gene
Manes.04G093300.v8.1,Manes.04G093300,(1 of 3) K00411 - ubiquinol-cytochrome c reductase iron-sulfur subunit (UQCRFS1; RIP1; petA),yellow,NA,gene
Manes.04G095400.v8.1,Manes.04G095400,(1 of 1) PTHR10293//PTHR10293:SF37 - GLUTAREDOXIN-RELATED PROTEIN // MONOTHIOL GLUTAREDOXIN-S14; CHLOROPLASTIC,yellow,NA,gene
Manes.04G103600.v8.1,Manes.04G103600,(1 of 3) K02951 - small subunit ribosomal protein S12e (RP-S12e; RPS12),yellow,NA,gene
Manes.04G111600.v8.1,Manes.04G111600,(1 of 1) PTHR10555//PTHR10555:SF154 - SORTING NEXIN // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.04G112150.v8.1,Manes.04G112150,(1 of 1) PF00069//PF14144 - Protein kinase domain (Pkinase) // Seed dormancy control (DOG1),yellow,NA,gene
Manes.04G112400.v8.1,Manes.04G112400,(1 of 2) K12856 - pre-mRNA-processing factor 8 (PRPF8; PRP8),yellow,NA,gene
Manes.04G114100.v8.1,Manes.04G114100,(1 of 1) PTHR11043//PTHR11043:SF9 - ZETA-COAT PROTEIN // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.04G115000.v8.1,Manes.04G115000,(1 of 3) PF04134 - Protein of unknown function; DUF393 (DUF393),yellow,NA,gene
Manes.04G117400.v8.1,Manes.04G117400,(1 of 2) K02265 - cytochrome c oxidase subunit 5b (COX5B),yellow,NA,gene
Manes.04G123300.v8.1,Manes.04G123300,(1 of 1) PTHR24015//PTHR24015:SF187 - FAMILY NOT NAMED // LEUCINE-RICH PPR MOTIF-CONTAINING PROTEIN; MITOCHONDRIAL,yellow,NA,gene
Manes.04G124600.v8.1,Manes.04G124600,(1 of 1) KOG4766 - Uncharacterized conserved protein,yellow,NA,gene
Manes.04G125700.v8.1,Manes.04G125700,(1 of 10) PTHR27001//PTHR27001:SF89 - FAMILY NOT NAMED // PROLINE-RICH RECEPTOR-LIKE PROTEIN KINASE PERK1-RELATED,yellow,NA,gene
Manes.04G126300.v8.1,Manes.04G126300,(1 of 1569) 2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase,yellow,NA,gene
Manes.04G126501.v8.1,Manes.04G126501,(1 of 2) KOG0984//KOG1187//KOG2345 - Mitogen-activated protein kinase (MAPK) kinase MKK3/MKK6 // Serine/threonine protein kinase // Serine/threonine protein kinase/TGF-beta stimulated factor,yellow,NA,gene
Manes.04G126576.v8.1,Manes.04G126576,(1 of 1569) 2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase,yellow,NA,gene
Manes.04G127000.v8.1,Manes.04G127000,(1 of 1569) 2.7.11.1 - Non-specific serine/threonine protein kinase / Threonine-specific protein kinase,yellow,NA,gene
Manes.04G135600.v8.1,Manes.04G135600,(1 of 2) PTHR23155//PTHR23155:SF494 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.04G136600.v8.1,Manes.04G136600,(1 of 2) K12125 - protein EARLY FLOWERING 3 (ELF3),yellow,NA,gene
Manes.04G137500.v8.1,Manes.04G137500,(1 of 1) 1.4.1.4 - Glutamate dehydrogenase (NADP(+)) / Glutamic dehydrogenase,yellow,NA,gene
Manes.04G137600.v8.1,Manes.04G137600,(1 of 2) PF07303 - Occludin homology domain (Occludin_ELL),yellow,NA,gene
Manes.04G141100.v8.1,Manes.04G141100,(1 of 4) PTHR11043//PTHR11043:SF8 - ZETA-COAT PROTEIN // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.04G141800.v8.1,Manes.04G141800,(1 of 2) PTHR23151//PTHR23151:SF59 - DIHYDROLIPOAMIDE ACETYL/SUCCINYL-TRANSFERASE-RELATED // SUBFAMILY NOT NAMED,yellow,carb,gene
Manes.04G142900.v8.1,Manes.04G142900,(1 of 5) 2.3.1.158//2.3.1.20 - Phospholipid:diacylglycerol acyltransferase / PDAT // Diacylglycerol O-acyltransferase / Diglyceride acyltransferase,yellow,NA,gene
Manes.04G144200.v8.1,Manes.04G144200,(1 of 3) K03126 - transcription initiation factor TFIID subunit 12 (TAF12),yellow,NA,gene
Manes.04G145500.v8.1,Manes.04G145500,(1 of 2) PTHR21262//PTHR21262:SF14 - GUANOSINE-3';5'-BIS DIPHOSPHATE  3'-PYROPHOSPHOHYDROLASE // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.04G146500.v8.1,Manes.04G146500,(1 of 2) K02730 - 20S proteasome subunit alpha 1 (PSMA6),yellow,NA,gene
Manes.04G149500.v8.1,Manes.04G149500,(1 of 2) PTHR11200//PTHR11200:SF122 - INOSITOL 5-PHOSPHATASE // PHOSPHOINOSITIDE PHOSPHATASE SAC3-RELATED,yellow,NA,gene
Manes.04G156100.v8.1,Manes.04G156100,(1 of 7) PF01535//PF13812 - PPR repeat (PPR) // Pentatricopeptide repeat domain (PPR_3),yellow,NA,gene
Manes.04G157000.v8.1,Manes.04G157000,(1 of 1) K09567 - peptidyl-prolyl isomerase H (cyclophilin H) (PPIH; CYPH),yellow,NA,gene
Manes.04G160400.v8.1,Manes.04G160400,(1 of 3) PTHR11817:SF5 - PYRUVATE KINASE-RELATED,yellow,carb,gene
Manes.04G161100.v8.1,Manes.04G161100,(1 of 14) PF01585 - G-patch domain (G-patch),yellow,NA,gene
Manes.04G163600.v8.1,Manes.04G163600,(1 of 4) PTHR10774:SF61 - ELONGATION DEFECTIVE 1,yellow,NA,gene
Manes.04G164600.v8.1,Manes.04G164600,(1 of 2) PTHR33923//PTHR33923:SF2 - FAMILY NOT NAMED // CALMODULIN-BINDING PROTEIN-LIKE PROTEIN,yellow,NA,gene
Manes.05G001600.v8.1,Manes.05G001600,(1 of 18) PF12023 - Domain of unknown function (DUF3511) (DUF3511),yellow,NA,gene
Manes.05G001900.v8.1,Manes.05G001900,,yellow,NA,gene
Manes.05G002300.v8.1,Manes.05G002300,(1 of 2) PTHR23241//PTHR23241:SF55 - LATE EMBRYOGENESIS ABUNDANT  PLANTS  LEA-RELATED // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.05G012800.v8.1,Manes.05G012800,(1 of 207) PF01535//PF13041 - PPR repeat (PPR) // PPR repeat family (PPR_2),yellow,NA,gene
Manes.05G009000.v8.1,Manes.05G009000,(1 of 1) PTHR30612//PTHR30612:SF4 - SECA INNER MEMBRANE COMPONENT OF SEC PROTEIN SECRETION SYSTEM // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.05G005200.v8.1,Manes.05G005200,(1 of 18) PTHR31989:SF21 - NAC TRANSCRIPTION FACTOR-LIKE 9,yellow,NA,gene
Manes.05G021500.v8.1,Manes.05G021500,,yellow,NA,gene
Manes.05G022000.v8.1,Manes.05G022000,(1 of 2) PTHR11514:SF47 - TRANSCRIPTION FACTOR ABA-INDUCIBLE BHLH-TYPE-RELATED,yellow,NA,gene
Manes.05G029200.v8.1,Manes.05G029200,(1 of 1) PTHR10992//PTHR10992:SF749 - ALPHA/BETA HYDROLASE FOLD-CONTAINING PROTEIN // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.05G035000.v8.1,Manes.05G035000,(1 of 4) K02920 - large subunit ribosomal protein L36e (RP-L36e; RPL36),yellow,NA,gene
Manes.05G038000.v8.1,Manes.05G038000,,yellow,NA,gene
Manes.05G039900.v8.1,Manes.05G039900,(1 of 2) PTHR23315//PTHR23315:SF97 - BETA CATENIN-RELATED ARMADILLO REPEAT-CONTAINING // ARMADILLO/BETA-CATENIN REPEAT-CONTAINING PROTEIN-RELATED,yellow,NA,gene
Manes.05G047000.v8.1,Manes.05G047000,(1 of 1) 2.2.1.1//2.2.1.2 - Transketolase / Glycoaldehyde transferase // Transaldolase / Glycerone transferase,yellow,NA,gene
Manes.05G050100.v8.1,Manes.05G050100,(1 of 3) K09481 - protein transport protein SEC61 subunit beta (SEC61B; SBH2),yellow,NA,gene
Manes.05G052600.v8.1,Manes.05G052600,,yellow,NA,gene
Manes.05G052800.v8.1,Manes.05G052800,(1 of 14) PF07797 - Protein of unknown function (DUF1639) (DUF1639),yellow,NA,gene
Manes.05G053500.v8.1,Manes.05G053500,(1 of 2) 3.1.2.22 - Palmitoyl-protein hydrolase / Palmitoyl-protein thioesterase,yellow,NA,gene
Manes.05G055800.v8.1,Manes.05G055800,,yellow,NA,gene
Manes.05G056900.v8.1,Manes.05G056900,(1 of 1) PTHR24012:SF493 - RNA-BINDING PROTEIN 28,yellow,NA,gene
Manes.05G057800.v8.1,Manes.05G057800,(1 of 20) PF04570 - zinc-finger of the FCS-type; C2-C2 (zf-FLZ),yellow,NA,gene
Manes.05G058400.v8.1,Manes.05G058400,(1 of 1) PTHR10772:SF13 - CHLOROPLAST CHAPERONIN 10,yellow,NA,gene
Manes.05G058500.v8.1,Manes.05G058500,(1 of 1) PTHR34954//PTHR34954:SF2 - FAMILY NOT NAMED // EXPRESSED PROTEIN,yellow,NA,gene
Manes.05G061600.v8.1,Manes.05G061600,(1 of 1) K15141 - mediator of RNA polymerase II transcription subunit 28 (MED28),yellow,NA,gene
Manes.05G062700.v8.1,Manes.05G062700,(1 of 4) PTHR10353//PTHR10353:SF29 - GLYCOSYL HYDROLASE // BETA-GLUCOSIDASE 1-RELATED,yellow,NA,gene
Manes.05G063100.v8.1,Manes.05G063100,(1 of 1) K14839 - nucleolar protein 16 (NOP16),yellow,NA,gene
Manes.05G075000.v8.1,Manes.05G075000,(1 of 2) K11087 - small nuclear ribonucleoprotein D1 (SNRPD1; SMD1),yellow,NA,gene
Manes.05G076600.v8.1,Manes.05G076600,(1 of 4) K14319 - Ran GTPase-activating protein 1 (RANGAP1),yellow,NA,gene
Manes.05G077600.v8.1,Manes.05G077600,(1 of 1) PTHR13087:SF0 - UPF0396 PROTEIN CG6066,yellow,NA,gene
Manes.05G077900.v8.1,Manes.05G077900,(1 of 3) K02964 - small subunit ribosomal protein S18e (RP-S18e; RPS18),yellow,NA,gene
Manes.05G079300.v8.1,Manes.05G079300,(1 of 3) K02734 - 20S proteasome subunit beta 4 (PSMB2),yellow,NA,gene
Manes.05G081600.v8.1,Manes.05G081600,(1 of 1) PTHR13832//PTHR13832:SF347 - PROTEIN PHOSPHATASE 2C // PROTEIN PHOSPHATASE 2C 50-RELATED,yellow,NA,gene
Manes.05G088100.v8.1,Manes.05G088100,(1 of 4) PTHR13833//PTHR13833:SF46 - FAMILY NOT NAMED // NHL DOMAIN-CONTAINING PROTEIN,yellow,NA,gene
Manes.05G094300.v8.1,Manes.05G094300,(1 of 1) PTHR11017//PTHR11017:SF151 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // TIR-NBS-LRR CLASS DISEASE RESISTANCE PROTEIN-RELATED,yellow,NA,gene
Manes.05G095800.v8.1,Manes.05G095800,(1 of 446) PF01535 - PPR repeat (PPR),yellow,NA,gene
Manes.05G097001.v8.1,Manes.05G097001,(1 of 7) K15040 - voltage-dependent anion channel protein 2 (VDAC2),yellow,NA,gene
Manes.05G103100.v8.1,Manes.05G103100,(1 of 6) PTHR31089//PTHR31089:SF4 - FAMILY NOT NAMED // CYCLIC DOF FACTOR 2-RELATED,yellow,NA,gene
Manes.05G105400.v8.1,Manes.05G105400,(1 of 2) PTHR21026:SF2 - 39S RIBOSOMAL PROTEIN L32; MITOCHONDRIAL,yellow,NA,gene
Manes.05G107100.v8.1,Manes.05G107100,(1 of 2) PTHR33404//PTHR33404:SF2 - FAMILY NOT NAMED // CELL DIVISION TOPOLOGICAL SPECIFICITY FACTOR HOMOLOG; CHLOROPLASTIC,yellow,NA,gene
Manes.05G110200.v8.1,Manes.05G110200,(1 of 3) PTHR27000:SF205 - LRR RECEPTOR-LIKE SERINE/THREONINE-PROTEIN KINASE RPK2,yellow,NA,gene
Manes.05G118100.v8.1,Manes.05G118100,(1 of 1) PTHR23272:SF21 - BED ZINC FINGER AND HAT DIMERIZATION DOMAIN-CONTAINING PROTEIN,yellow,NA,gene
Manes.05G113166.v8.1,Manes.05G113166,(1 of 1) PTHR10774:SF1 - C2 DOMAIN-CONTAINING PROTEIN,yellow,NA,gene
Manes.05G137000.v8.1,Manes.05G137000,(1 of 1) PTHR21096:SF0 - PROTEIN FAM136A,yellow,NA,gene
Manes.05G186754.v8.1,Manes.05G186754,,yellow,NA,gene
Manes.05G124000.v8.1,Manes.05G124000,(1 of 10) PF12776 - Myb/SANT-like DNA-binding domain (Myb_DNA-bind_3),yellow,NA,gene
Manes.05G133700.v8.1,Manes.05G133700,(1 of 3) K11088 - small nuclear ribonucleoprotein D3 (SNRPD3; SMD3),yellow,NA,gene
Manes.05G136000.v8.1,Manes.05G136000,,yellow,NA,gene
Manes.05G146700.v8.1,Manes.05G146700,(1 of 1) PTHR22849//PTHR22849:SF31 - WDSAM1 PROTEIN // SUBFAMILY NOT NAMED,yellow,NA,gene
Manes.05G148301.v8.1,Manes.05G148301,(1 of 1) K03256 - tRNA (adenine-N(1)-)-methyltransferase non-catalytic subunit (TRM6; GCD10),yellow,NA,gene
Manes.05G152600.v8.1,Manes.05G152600,(1 of 6) K09250 - cellular nucleic acid-binding protein (CNBP),yellow,NA,gene
Manes.05G154300.v8.1,Manes.05G154300,(1 of 1) K07056 - 16S rRNA (cytidine1402-2'-O)-methyltransferase [EC:2.1.1.198] (rsmI),yellow,NA,gene
Manes.05G155900.v8.1,Manes.05G155900,(1 of 4) PTHR23324:SF43 - PHOSPHATIDYLINOSITOL/PHOSPHATIDYLCHOLINE TRANSFER PROTEIN SFH6-RELATED,yellow,NA,gene
Manes.05G161800.v8.1,Manes.05G161800,(1 of 1) PTHR24356//PTHR24356:SF155 - SERINE/THREONINE-PROTEIN KINASE // PROTEIN KINASE,yellow,NA,gene
Manes.05G163400.v8.1,Manes.05G163400,(1 of 5) KOG2966 - Uncharacterized conserved protein,yellow,NA,gene
