"","gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","locusName","Pathways","Pathways_Desc","GODescription","class","Description","GO","KOG","KO","Pfam","Panther","Best-hit-arabi-defline"
"68","Manes.05G064800.v8.1",32.8409635945561,-0.421790185856672,0.159150012162165,-2.65026800894549,0.00804279417681254,0.999951971451679,"Manes.05G064800","PWY-6842","glutathione-mediated detoxification II","protein binding",NA,"(1 of 1) PTHR11260:SF201 - GLUTATHIONE S-TRANSFERASE F14-RELATED","GO:0005515","KOG0867","K00799","PF00043 PF02798","PTHR11260 PTHR11260:SF201","glutathione S-transferase phi 8"
"69","Manes.05G115200.v8.1",111.511284680053,0.289882471974976,0.111932873015815,2.58978854169157,0.0096034902921414,0.999951971451679,"Manes.05G115200","","","hydrolase activity, acting on ester bonds; D-amino acid catabolic process; D-aminoacyl-tRNA deacylase activity",NA,"(1 of 2) K09716 - D-aminoacyl-tRNA deacylase [EC:3.1.1.96] (dtdA, GEK1)","GO:0016788 GO:0019478 GO:0051499","","K09716","PF04414","PTHR34667","D-aminoacyl-tRNA deacylases"
"70","Manes.05G167000.v8.1",22.3849722241848,0.900388126535996,0.333396127267792,2.70065562523101,0.00692029523866404,0.999951971451679,"Manes.05G167000","","","monooxygenase activity; iron ion binding; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; heme binding",NA,"(1 of 138) KOG0156 - Cytochrome P450 CYP2 subfamily","GO:0004497 GO:0005506 GO:0016705 GO:0020037 GO:0055114","KOG0156","","PF00067","PTHR24298 PTHR24298:SF102",""
"71","Manes.05G180201.v8.1",14.4223834515077,0.570826498485153,0.220521512710267,2.58852976051881,0.00963866177744232,0.999951971451679,"Manes.05G180201","","","",NA,"(1 of 4) PF04419//PF12907 - 4F5 protein family (4F5) // Zinc-binding (zf-met2)","","","","PF04419 PF12907","PTHR33788 PTHR33788:SF2",""
"72","Manes.06G066900.v8.1",23.1797643288689,-0.485062810948546,0.16197933068357,-2.99459695815219,0.00274807699290575,0.999951971451679,"Manes.06G066900","","","",NA,"","","","","","PTHR36715 PTHR36715:SF1",""
"73","Manes.06G077100.v8.1",1.42144576826217,-0.790967684218,0.302219434620095,-2.6171966247382,0.00886552564035818,0.999951971451679,"Manes.06G077100","","","protein kinase activity; protein tyrosine kinase activity; protein binding; ATP binding; protein phosphorylation",NA,"(1 of 2) PTHR27001:SF226 - PROTEIN NSP-INTERACTING KINASE 2","GO:0004672 GO:0004713 GO:0005515 GO:0005524 GO:0006468","KOG1187","","PF00069 PF08263 PF13855","PTHR27001 PTHR27001:SF226","NSP-interacting kinase 2"
"74","Manes.06G079900.v8.1",191.076807318017,0.135827663975497,0.0521526937275755,2.60442278753626,0.00920291543392039,0.999951971451679,"Manes.06G079900","PWY-7511","protein ubiquitylation","protein binding; zinc ion binding",NA,"(1 of 4) PTHR22763//PTHR22763:SF8 - RING ZINC FINGER PROTEIN // SUBFAMILY NOT NAMED","GO:0005515 GO:0008270","KOG2930","","PF13639","PTHR22763 PTHR22763:SF8","RING/U-box superfamily protein"
"75","Manes.06G085300.v8.1",29.5742759608903,-0.372326166407271,0.132490435788013,-2.81021165182822,0.00495089300616246,0.999951971451679,"Manes.06G085300","","","",NA,"(1 of 2) PTHR32227//PTHR32227:SF75 - FAMILY NOT NAMED // GLUCAN ENDO-1,3-BETA-GLUCOSIDASE-LIKE PROTEIN 2-RELATED","","","","PF07983","PTHR32227 PTHR32227:SF75","plasmodesmata callose-binding protein 3"
"76","Manes.06G096900.v8.1",24.1289666896204,-0.290913507468445,0.107210203327548,-2.71348713498516,0.0066579153379535,0.999951971451679,"Manes.06G096900","","","protein kinase activity; protein tyrosine kinase activity; ATP binding; protein phosphorylation",NA,"(1 of 18) PF07714//PF08263 - Protein tyrosine kinase (Pkinase_Tyr) // Leucine rich repeat N-terminal domain (LRRNT_2)","GO:0004672 GO:0004713 GO:0005524 GO:0006468","KOG1187","","PF07714 PF08263","PTHR27000 PTHR27000:SF184","Leucine-rich repeat protein kinase family protein"
"77","Manes.06G099700.v8.1",42.6558569808663,0.408019697962495,0.147298699387123,2.77001561901207,0.00560536046187966,0.999951971451679,"Manes.06G099700","","","phosphorelay signal transduction system",NA,"(1 of 4) PTHR26402//PTHR26402:SF526 - RESPONSE REGULATOR OF TWO-COMPONENT SYSTEM // TWO-COMPONENT RESPONSE REGULATOR ARR15-RELATED","GO:0000160","","K14492","PF00072","PTHR26402 PTHR26402:SF526","response regulator 6"
"78","Manes.06G108800.v8.1",4.59931795282702,0.701831526491197,0.23506778210438,2.98565596785847,0.00282970795259462,0.999951971451679,"Manes.06G108800","","","ADP binding",NA,"(1 of 7) PTHR23155//PTHR23155:SF458 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // DISEASE RESISTANCE RPP13-LIKE PROTEIN 4","GO:0043531","KOG4658","","PF00931","PTHR23155 PTHR23155:SF458",""
"79","Manes.07G007600.v8.1",149.420138270891,-0.481315630353562,0.166455759421297,-2.89155287883648,0.00383343076231857,0.999951971451679,"Manes.07G007600","","","",NA,"(1 of 2) PTHR31265:SF2 - F17A17.37 PROTEIN","","","","PF04862","PTHR31265 PTHR31265:SF2","Protein of unknown function, DUF642"
"80","Manes.07G077000.v8.1",546.410954631266,-0.231077836972435,0.085527106043726,-2.70180820632812,0.00689635307192429,0.999951971451679,"Manes.07G077000","","","",NA,"(1 of 8) PF05911 - Filament-like plant protein, long coiled-coil (FPP)","","","","PF05911","PTHR31580 PTHR31580:SF8","Plant protein of unknown function (DUF869)"
"81","Manes.07G138600.v8.1",13.8645348110535,0.620941648735331,0.225643819878573,2.75186641083049,0.00592566880646495,0.999951971451679,"Manes.07G138600","PWY-6824; PWY-5466; PWY-7445; PWY-7214","justicidin B biosynthesis; matairesinol biosynthesis; luteolin triglucuronide degradation; baicalein degradation (hydrogen peroxide detoxification)","peroxidase activity; response to oxidative stress; heme binding",NA,"(1 of 2) PTHR31388:SF24 - PEROXIDASE 52","GO:0004601 GO:0006979 GO:0020037 GO:0055114","","K00430","PF00141","PTHR31388 PTHR31388:SF24","Peroxidase superfamily protein"
"82","Manes.07G139600.v8.1",4.59420856091671,-0.598047771194877,0.20384746687533,-2.93380035750277,0.00334839506156093,0.999951971451679,"Manes.07G139600","","","potassium ion transmembrane transporter activity; membrane; potassium ion transmembrane transport",NA,"(1 of 2) PTHR30540//PTHR30540:SF6 - OSMOTIC STRESS POTASSIUM TRANSPORTER // POTASSIUM TRANSPORTER 2","GO:0015079 GO:0016020 GO:0071805","","K03549","PF02705","PTHR30540 PTHR30540:SF6","potassium transporter 2"
"83","Manes.08G007200.v8.1",8.44539090568987,1.1478470678294,0.430229754634139,2.66798624564103,0.00763073819130909,0.999951971451679,"Manes.08G007200","","","",NA,"(1 of 1) PTHR33083//PTHR33083:SF10 - FAMILY NOT NAMED // ARABIDOPSIS THALIANA GENOMIC DNA, CHROMOSOME 5, P1 CLONE:MOK16","","","","PF04520","PTHR33083 PTHR33083:SF10",""
"84","Manes.08G043500.v8.1",58.5995908454966,-0.154283492488694,0.0593784480962517,-2.59830792880613,0.00936844398841834,0.999951971451679,"Manes.08G043500","","","",NA,"(1 of 1) PTHR34122//PTHR34122:SF1 - FAMILY NOT NAMED // EXPRESSED PROTEIN","","","","PF08879","PTHR34122","(1 of 12) PF08879 - WRC (WRC)"
"85","Manes.08G082622.v8.1",29.802209536273,1.00986584715501,0.33968205458674,2.97297379569734,0.00294929629520898,0.999951971451679,"Manes.08G082622","","","",NA,"(1 of 1) PTHR11527//PTHR11527:SF153 - SMALL HEAT-SHOCK PROTEIN  HSP20  FAMILY // SUBFAMILY NOT NAMED","","","K13993","PF00011","PTHR11527 PTHR11527:SF153",""
"86","Manes.08G103000.v8.1",373.604788629429,0.536986497875153,0.204899568609754,2.62073025101328,0.00877416572246593,0.999951971451679,"Manes.08G103000","","","",NA,"(1 of 1) PTHR31969//PTHR31969:SF3 - FAMILY NOT NAMED // GEM-LIKE PROTEIN 5","","","","PF02893","PTHR31969 PTHR31969:SF3","GRAM domain family protein"
"87","Manes.08G135100.v8.1",4.27431761074702,-0.498115494428544,0.190906679936291,-2.60920935084499,0.00907517030080288,0.999951971451679,"Manes.08G135100","","","chitin binding; defense response to bacterium; defense response to fungus",NA,"(1 of 4) PTHR22595//PTHR22595:SF62 - CHITINASE-RELATED // HEVEIN-LIKE PREPROPROTEIN","GO:0008061 GO:0042742 GO:0050832","","","PF00187 PF00967","PTHR22595 PTHR22595:SF62","pathogenesis-related 4"
"88","Manes.08G170300.v8.1",11.1142661284176,-0.400944541003423,0.148989757873704,-2.69108794272487,0.0071219418080263,0.999951971451679,"Manes.08G170300","","","protein kinase activity; protein serine/threonine kinase activity; protein tyrosine kinase activity; ATP binding; protein phosphorylation",NA,"(1 of 4) K04688 - p70 ribosomal S6 kinase (RPS6KB)","GO:0004672 GO:0004674 GO:0004713 GO:0005524 GO:0006468","KOG0598","K04688","PF14531","PTHR24351 PTHR24351:SF80","serine/threonine protein kinase 2"
"89","Manes.08G172500.v8.1",24.4952466763683,0.278225998313371,0.10551350701695,2.63687565866496,0.00836734960325218,0.999951971451679,"Manes.08G172500","THRESYN-PWY; PWY-3001; PWY-7117; PWY-7115; ASPARTATE-DEG1-PWY; ASPARTATESYN-PWY","superpathway of L-threonine biosynthesis; superpathway of L-isoleucine biosynthesis I; C4 photosynthetic carbon assimilation cycle, PEPCK type; C4 photosynthetic carbon assimilation cycle, NAD-ME type; L-aspartate degradation I; L-aspartate biosynthesis","amino acid metabolic process; transaminase activity; biosynthetic process; pyridoxal phosphate binding",NA,"(1 of 1) PTHR11879//PTHR11879:SF14 - ASPARTATE AMINOTRANSFERASE // SUBFAMILY NOT NAMED","GO:0006520 GO:0008483 GO:0009058 GO:0030170","","K14455","PF00155","PTHR11879 PTHR11879:SF14",""
"90","Manes.09G006800.v8.1",39.8248529756868,0.480240641078022,0.166806784701361,2.87902342784084,0.00398908699318993,0.999951971451679,"Manes.09G006800","","","phosphorelay signal transduction system",NA,"(1 of 2) PTHR26402//PTHR26402:SF507 - RESPONSE REGULATOR OF TWO-COMPONENT SYSTEM // TWO-COMPONENT RESPONSE REGULATOR ARR8-RELATED","GO:0000160","","K14492","PF00072","PTHR26402 PTHR26402:SF507","response regulator 3"
"91","Manes.09G061200.v8.1",274.128769238776,0.417784763700445,0.147168331306044,2.83882245584236,0.00452803433260726,0.999951971451679,"Manes.09G061200","","","",NA,"(1 of 49) PF13837 - Myb/SANT-like DNA-binding domain (Myb_DNA-bind_4)","","","","PF13837","PTHR21654 PTHR21654:SF18","sequence-specific DNA binding transcription factors"
"92","Manes.09G081692.v8.1",28.4816895770416,0.205567184247107,0.0710299676346871,2.89409091813692,0.00380258040015347,0.999951971451679,"Manes.09G081692","","","",NA,"(1 of 1) PTHR11615:SF103 - CYTOSOLIC FE-S CLUSTER ASSEMBLY FACTOR NARFL","","KOG2439","","PF02256 PF02906","PTHR11615 PTHR11615:SF103","ferredoxin hydrogenases"
"93","Manes.09G128400.v8.1",1032.50464738684,-0.240701510084558,0.0903260579203037,-2.66480698512198,0.00770325219320116,0.999951971451679,"Manes.09G128400","","","",NA,"(1 of 16) PF05701 - Weak chloroplast movement under blue light (WEMBL)","","KOG0978","","PF05701","PTHR23160","Plant protein of unknown function (DUF827)"
"94","Manes.09G141500.v8.1",48.4738973869355,-0.362044641600968,0.120242645106481,-3.01095041015074,0.00260431381304164,0.999951971451679,"Manes.09G141500","GLUDEG-I-PWY; ARGININE-SYN4-PWY","GABA shunt; L-ornithine biosynthesis II","amino acid metabolic process; oxidoreductase activity; oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor",NA,"(1 of 4) 1.4.1.3 - Glutamate dehydrogenase (NAD(P)(+)) / Glutamic dehydrogenase","GO:0006520 GO:0016491 GO:0016639 GO:0055114","","K00261","PF00208 PF02812","PTHR11606 PTHR11606:SF12","glutamate dehydrogenase 1"
"95","Manes.09G144600.v8.1",8.16460956650801,-0.351055099282794,0.124061057876685,-2.82969616164114,0.00465922282188609,0.999951971451679,"Manes.09G144600","CAROTENOID-PWY; PWY-5945","superpathway of carotenoid biosynthesis; zeaxanthin, antheraxanthin and violaxanthin interconversion","chloroplast; violaxanthin de-epoxidase activity","carot","(1 of 1) K09839 - violaxanthin de-epoxidase (VDE, NPQ1)","GO:0009507 GO:0046422 GO:0055114","","K09839","PF07137","PTHR33970 PTHR33970:SF1","non-photochemical quenching 1"
"96","Manes.09G182100.v8.1",7.07330250146588,-0.573432248345299,0.199446569979089,-2.87511712237228,0.00403877650613993,0.999951971451679,"Manes.09G182100","","","hydrolase activity",NA,"(1 of 2) PTHR21562//PTHR21562:SF5 - NOTUM-RELATED // PECTINACETYLESTERASE FAMILY PROTEIN","GO:0016787","","","PF03283","PTHR21562 PTHR21562:SF5","Pectinacetylesterase family protein"
"97","Manes.10G026300.v8.1",379.092462729187,0.227834360022541,0.0790599895712319,2.8817909192521,0.00395422020339471,0.999951971451679,"Manes.10G026300","","","nucleotidyltransferase activity",NA,"(1 of 1) PTHR12271//PTHR12271:SF40 - POLY A  POLYMERASE CID  PAP -RELATED // POLY(A) RNA POLYMERASE GLD2","GO:0016779","KOG2277","","PF01909","PTHR12271 PTHR12271:SF40","Nucleotidyltransferase family protein"
"98","Manes.10G087600.v8.1",48.0551566566418,0.20601342055657,0.0733601666981546,2.80824635260477,0.0049812105258309,0.999951971451679,"Manes.10G087600","","","protein binding; signal transduction; ADP binding",NA,"(1 of 36) PTHR11017//PTHR11017:SF162 - LEUCINE-RICH REPEAT-CONTAINING PROTEIN // SUBFAMILY NOT NAMED","GO:0005515 GO:0007165 GO:0043531","KOG4658","","PF00931 PF13676","PTHR11017 PTHR11017:SF162",""
"99","Manes.11G050600.v8.1",0.772815747179367,0.781004354484613,0.281436327494415,2.77506589656629,0.00551905239151756,0.999951971451679,"Manes.11G050600","","","",NA,"","","","","","PTHR33881 PTHR33881:SF3",""
"100","Manes.11G114666.v8.1",89.2751282609458,-0.467327826226395,0.178693939976506,-2.61524160409602,0.00891643589561757,0.999951971451679,"Manes.11G114666","","","",NA,"(1 of 25) PF01190 - Pollen proteins Ole e I like (Pollen_Ole_e_I)","","","","PF01190","",""
"101","Manes.11G122600.v8.1",13.9169202954443,-0.300880623363413,0.113922369371484,-2.64110222622113,0.00826367810205793,0.999951971451679,"Manes.11G122600","","","serine-type endopeptidase activity",NA,"(1 of 2) PTHR12917//PTHR12917:SF21 - ASPARTYL PROTEASE DDI-RELATED // RHOMBOID PROTEIN 2","GO:0004252 GO:0016021","KOG2632","","PF01694","PTHR12917 PTHR12917:SF21","RHOMBOID-like protein 13"
"102","Manes.11G164100.v8.1",131.182908416968,0.158838279787275,0.0546048883193639,2.908865573688,0.00362742796651697,0.999951971451679,"Manes.11G164100","","","",NA,"(1 of 3) K12611 - mRNA-decapping enzyme 1B (DCP1B)","","KOG2868","K12611","PF06058","PTHR16290 PTHR16290:SF3","decapping 1"
"103","Manes.12G006000.v8.1",17.2721784262526,0.432205095043733,0.167318779905132,2.5831236355464,0.00979102290769822,0.999951971451679,"Manes.12G006000","","","protein tyrosine phosphatase activity",NA,"(1 of 2) PTHR31126:SF19 - ATYPICAL DUAL-SPECIFICITY PHOSPHATASE","GO:0004725","KOG1572","K18045","PF13350","PTHR31126 PTHR31126:SF19","Tyrosine phosphatase family protein"
"104","Manes.12G006100.v8.1",7.7085611136697,0.656249567020351,0.245735512031744,2.67055242278364,0.00757265458178681,0.999951971451679,"Manes.12G006100","","","",NA,"(1 of 2) PTHR23177//PTHR23177:SF23 - MKIAA1688 PROTEIN // CRIB DOMAIN-CONTAINING PROTEIN RIC4","","","","PF00786","PTHR23177 PTHR23177:SF23","ROP-interactive CRIB motif-containing protein 4"
"105","Manes.12G057903.v8.1",1.53846688259241,0.724923652555076,0.272555426834045,2.65972929240727,0.0078203479007098,0.999951971451679,"Manes.12G057903","","","GTPase activity",NA,"(1 of 7) K06883 - uncharacterized protein (K06883)","GO:0003924","KOG1534","K06883","PF13207","PTHR21231 PTHR21231:SF7","P-loop containing nucleoside triphosphate hydrolases superfamily protein"
"106","Manes.12G062100.v8.1",107.236432854236,0.143842109091326,0.0541230984513519,2.65768430128991,0.0078679557435826,0.999951971451679,"Manes.12G062100","","","DNA-binding transcription factor activity; regulation of DNA-templated transcription; sequence-specific DNA binding",NA,"(1 of 2) K18834 - WRKY transcription factor 1 (WRKY1)","GO:0003700 GO:0006355 GO:0043565","","K18834","PF03106","PTHR31221 PTHR31221:SF41","zinc-dependent activator protein-1"
"107","Manes.12G132900.v8.1",1196.85674460652,-0.487298249420617,0.183145967865185,-2.66070967928336,0.00779761593080391,0.999951971451679,"Manes.12G132900","","","monooxygenase activity; iron ion binding; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; heme binding",NA,"(1 of 2) PTHR24298:SF144 - BIFUNCTIONAL DIHYDROCAMALEXATE SYNTHASE/CAMALEXIN SYNTHASE-RELATED","GO:0004497 GO:0005506 GO:0016705 GO:0020037 GO:0055114","KOG0156","","PF00067","PTHR24298 PTHR24298:SF144",""
"108","Manes.12G133000.v8.1",108.947999542566,-0.584522804593014,0.196950393702457,-2.96786817027683,0.00299872913473302,0.999951971451679,"Manes.12G133000","PWY-861","dhurrin biosynthesis","metabolic process; hexosyltransferase activity",NA,"(1 of 5) PTHR11926//PTHR11926:SF269 - GLUCOSYL/GLUCURONOSYL TRANSFERASES // SUBFAMILY NOT NAMED","GO:0008152 GO:0016758","KOG1192","","PF00201","PTHR11926 PTHR11926:SF269",""
"109","Manes.12G138600.v8.1",7.67399736890795,-0.521236415489016,0.177011774320399,-2.94464262329553,0.00323327888453185,0.999951971451679,"Manes.12G138600","","","",NA,"","","","","","PTHR33985 PTHR33985:SF2",""
"110","Manes.13G053500.v8.1",113.480213326905,-0.366046212624361,0.141111800791595,-2.59401560019042,0.00948621825127086,0.999951971451679,"Manes.13G053500","","","",NA,"(1 of 2) PF16851 - Stomagen (Stomagen)","","","","PF16851","PTHR37239","stomagen"
"111","Manes.13G054800.v8.1",334.750167471996,-0.181034364889287,0.0688723430652999,-2.62854952847536,0.00857498674460015,0.999951971451679,"Manes.13G054800","","","",NA,"(1 of 28) PF04398 - Protein of unknown function, DUF538 (DUF538)","","","","PF04398","PTHR31676 PTHR31676:SF8","Protein of unknown function, DUF538"
"112","Manes.13G066164.v8.1",1.12316595623259,0.612227667707459,0.231241724937612,2.64756573612584,0.00810735957672085,0.999951971451679,"Manes.13G066164","","","nucleic acid binding; protein binding",NA,"(1 of 1) PTHR22891:SF35 - PROTEIN ARGONAUTE 6","GO:0003676 GO:0005515","","","PF02170 PF02171 PF08699 PF16486 PF16488","PTHR22891 PTHR22891:SF35","Argonaute family protein"
"113","Manes.13G091100.v8.1",5.57110669135172,0.647783625799096,0.224172803934677,2.88966196804077,0.00385656278681893,0.999951971451679,"Manes.13G091100","PWY-2301","<i>myo</i>-inositol biosynthesis","inositol-3-phosphate synthase activity; inositol biosynthetic process; phospholipid biosynthetic process",NA,"(1 of 2) 5.5.1.4 - Inositol-3-phosphate synthase / Myo-inositol-1-phosphate synthase","GO:0004512 GO:0006021 GO:0008654","","K01858","PF01658 PF07994","PTHR11510 PTHR11510:SF6","myo-inositol-1-phosphate synthase 3"
"114","Manes.13G142300.v8.1",1.04111610157557,-0.909608857761742,0.335827058076527,-2.70856333903406,0.00675752121709971,0.999951971451679,"Manes.13G142300","","","monooxygenase activity; iron ion binding; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen; heme binding",NA,"(1 of 1) PTHR24282//PTHR24282:SF16 - CYTOCHROME P450 FAMILY MEMBER // SUBFAMILY NOT NAMED","GO:0004497 GO:0005506 GO:0016705 GO:0020037 GO:0055114","KOG0157","","PF00067","PTHR24282 PTHR24282:SF16",""
"115","Manes.14G004100.v8.1",22.7520499563533,-1.44512216169056,0.483787114542787,-2.98710345573447,0.00281634398258036,0.999951971451679,"Manes.14G004100","","","ATP binding; membrane; ATP hydrolysis activity",NA,"(1 of 3) PTHR19241//PTHR19241:SF247 - ATP-BINDING CASSETTE TRANSPORTER // SUBFAMILY NOT NAMED","GO:0005524 GO:0016020 GO:0016887","","","PF00005 PF01061","PTHR19241 PTHR19241:SF247","ABC-2 type transporter family protein"
"116","Manes.14G023900.v8.1",413.975432305512,0.302263031222975,0.109125026512107,2.76987819278505,0.00560772597027279,0.999951971451679,"Manes.14G023900","","","protein binding",NA,"(1 of 108) PF00168 - C2 domain (C2)","GO:0005515","","","PF00168","PTHR32246 PTHR32246:SF17","Calcium-dependent lipid-binding (CaLB domain) family protein"
"117","Manes.14G042600.v8.1",231.880273199618,-0.27263280360054,0.102407246733132,-2.66224131882979,0.00776222069017616,0.999951971451679,"Manes.14G042600","","","peroxidase activity; calcium ion binding; membrane; oxidoreductase activity; oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor",NA,"(1 of 2) PTHR11972:SF64 - RESPIRATORY BURST OXIDASE HOMOLOG PROTEIN A-RELATED","GO:0004601 GO:0005509 GO:0016020 GO:0016491 GO:0050664 GO:0055114","","K13447","PF01794 PF08022 PF08030 PF08414","PTHR11972 PTHR11972:SF64",""
"118","Manes.14G055100.v8.1",4.64011667406039,-0.361013807888807,0.130824837105865,-2.75952040816738,0.00578862714509202,0.999951971451679,"Manes.14G055100","","","",NA,"","","","","","",""
"119","Manes.14G064500.v8.1",1.54832878251339,0.686248402100414,0.265337930281364,2.58631851606258,0.00970072407688487,0.999951971451679,"Manes.14G064500","","","",NA,"","","","","","PTHR12242 PTHR12242:SF3",""
"120","Manes.14G066400.v8.1",36.6537079397847,-0.35807961044088,0.12374161469319,-2.89376869154906,0.00380648458419281,0.999951971451679,"Manes.14G066400","","","protein kinase activity; protein tyrosine kinase activity; ATP binding; protein phosphorylation",NA,"(1 of 3) PTHR23257//PTHR23257:SF475 - SERINE-THREONINE PROTEIN KINASE // SUBFAMILY NOT NAMED","GO:0004672 GO:0004713 GO:0005524 GO:0006468","KOG0192","","PF14531","PTHR23257 PTHR23257:SF475",""
"121","Manes.14G073800.v8.1",143.717548123792,-0.190421395528309,0.0656892790327968,-2.89881999516598,0.00374569869528524,0.999951971451679,"Manes.14G073800","","","protein kinase activity; protein tyrosine kinase activity; calcium ion binding; ATP binding; protein phosphorylation; membrane; phosphotransferase activity, alcohol group as acceptor",NA,"(1 of 1) PTHR24349//PTHR24349:SF167 - SERINE/THREONINE-PROTEIN KINASE // CALCIUM-DEPENDENT PROTEIN KINASE 10-RELATED","GO:0004672 GO:0004713 GO:0005509 GO:0005524 GO:0006468 GO:0016020 GO:0016773","KOG0032","K13412","PF06293 PF13499","PTHR24349 PTHR24349:SF167","calcium-dependent protein kinase 1"
"122","Manes.14G077600.v8.1",12.0550534545883,-0.248377727255504,0.0947631745306059,-2.62103637289277,0.00876629084736437,0.999951971451679,"Manes.14G077600","","","",NA,"(1 of 207) PF01535//PF13041 - PPR repeat (PPR) // PPR repeat family (PPR_2)","","","","PF01535 PF13041","PTHR24015 PTHR24015:SF14","Pentatricopeptide repeat (PPR) superfamily protein"
"123","Manes.14G079700.v8.1",1.04686019089211,-0.655692245796105,0.247804630351086,-2.64600481785643,0.00814486564224032,0.999951971451679,"Manes.14G079700","","","DNA binding; protein dimerization activity",NA,"(1 of 1) PTHR11945//PTHR11945:SF156//PTHR11945:SF169 - MADS BOX PROTEIN // MADS-BOX PROTEIN-RELATED // MADS-BOX FAMILY PROTEIN","GO:0003677 GO:0046983","KOG0014","","PF00319","PTHR11945 PTHR11945:SF169","AGAMOUS-like 30"
"124","Manes.14G105500.v8.1",5.65654080240346,-0.417052803453271,0.148145973227309,-2.81514775169328,0.00487548127047325,0.999951971451679,"Manes.14G105500","","","protein kinase activity; protein tyrosine kinase activity; ATP binding; protein phosphorylation",NA,"(1 of 24) PF00069//PF08263 - Protein kinase domain (Pkinase) // Leucine rich repeat N-terminal domain (LRRNT_2)","GO:0004672 GO:0004713 GO:0005524 GO:0006468","KOG1187","","PF00069 PF08263","PTHR27008 PTHR27008:SF44","leucine-rich repeat transmembrane protein kinase family protein"
"125","Manes.14G123800.v8.1",11.1163599456165,-0.433175063862609,0.150917829560493,-2.87027096217931,0.00410120190162268,0.999951971451679,"Manes.14G123800","","","protein kinase activity; protein tyrosine kinase activity; ATP binding; protein phosphorylation",NA,"(1 of 31) PF07714//PF11721 - Protein tyrosine kinase (Pkinase_Tyr) // Di-glucose binding within endoplasmic reticulum (Malectin)","GO:0004672 GO:0004713 GO:0005524 GO:0006468","KOG1187","","PF07714 PF11721","PTHR27003 PTHR27003:SF41","hercules receptor kinase 2"
"126","Manes.14G132800.v8.1",2.60221015838915,-0.824516329379341,0.300584316672555,-2.74304507469542,0.00608723290795655,0.999951971451679,"Manes.14G132800","","","",NA,"(1 of 1) PTHR22957//PTHR22957:SF288 - TBC1 DOMAIN FAMILY MEMBER GTPASE-ACTIVATING PROTEIN // SUBFAMILY NOT NAMED","","KOG4567","","PF00566","PTHR22957 PTHR22957:SF288",""
"127","Manes.15G028800.v8.1",36.0068644925941,0.386127971654287,0.140970004375106,2.73907895063152,0.00616115760948362,0.999951971451679,"Manes.15G028800","","","protein kinase activity; protein tyrosine kinase activity; ATP binding; protein phosphorylation",NA,"(1 of 2) PTHR13902//PTHR13902:SF70 - SERINE/THREONINE-PROTEIN KINASE WNK  WITH NO LYSINE -RELATED // SUBFAMILY NOT NAMED","GO:0004672 GO:0004713 GO:0005524 GO:0006468","","K08867","PF00069","PTHR13902 PTHR13902:SF70",""
"128","Manes.15G065700.v8.1",2.77739172435813,0.548684179674926,0.18257021531573,3.00533237979728,0.00265290772802009,0.999951971451679,"Manes.15G065700","","","hydrolase activity",NA,"(1 of 2) K15423 - serine/threonine-protein phosphatase 4 catalytic subunit (PPP4C)","GO:0016787","","K15423","PF00149","PTHR11668 PTHR11668:SF278",""
"129","Manes.15G069000.v8.1",7.74856031474748,0.508356071942952,0.170221527549534,2.98643819768932,0.00282247882143332,0.999951971451679,"Manes.15G069000","","","protein kinase activity; protein tyrosine kinase activity; ATP binding; protein phosphorylation",NA,"(1 of 6) PTHR24361//PTHR24361:SF380 - MITOGEN-ACTIVATED KINASE KINASE KINASE // MITOGEN-ACTIVATED PROTEIN KINASE KINASE KINASE 17-RELATED","GO:0004672 GO:0004713 GO:0005524 GO:0006468","KOG0198","","PF00069","PTHR24361 PTHR24361:SF380","mitogen-activated protein kinase kinase kinase 15"
"130","Manes.15G082200.v8.1",196.361302095727,0.808396761531938,0.268059295930613,3.01573858397804,0.00256354170553816,0.999951971451679,"Manes.15G082200","","","",NA,"(1 of 15) PF12609 - Wound-induced protein (DUF3774)","","","","PF12609","PTHR33090",""
"131","Manes.15G090900.v8.1",10.0829333347287,0.808669511840309,0.285857466061695,2.82892562850109,0.00467045509783517,0.999951971451679,"Manes.15G090900","","","protein binding",NA,"(1 of 3) PTHR32295//PTHR32295:SF9 - FAMILY NOT NAMED // IQ-DOMAIN 9 PROTEIN","GO:0005515","","","","PTHR32295 PTHR32295:SF9","IQ-domain 10"
"132","Manes.15G098800.v8.1",7.3552579797257,-0.544818054269967,0.203101417977776,-2.68249261720852,0.00730757647318028,0.999951971451679,"Manes.15G098800","","","catalytic activity; alpha,alpha-trehalose-phosphate synthase (UDP-forming) activity; trehalose biosynthetic process",NA,"(1 of 4) PTHR10788:SF6 - BCDNA.GH08860","GO:0003824 GO:0003825 GO:0005992","","K16055","PF00982 PF02358","PTHR10788 PTHR10788:SF6","trehalose-6-phosphate synthase"
